customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt
CUST00250,2022-11-06,Organic Search,260.94,Chennai,Tier 1,43,Female,Skincare,2022-11,2022-11
CUST00251,2022-06-11,Organic Search,196.85,Hyderabad,Tier 1,31,Female,Haircare,2022-06,2022-06
CUST00252,2024-01-06,Paid Google,1094.01,Bengaluru,Tier 1,40,Other,Haircare,2024-01,2024-01
CUST00253,2023-06-12,Organic Search,163.82,Pune,Tier 1,47,Female,Personal Care,2023-06,2023-06
CUST00254,2022-04-10,Paid Instagram,1367.23,Mumbai,Tier 1,44,Female,Haircare,2022-04,2022-04
CUST00255,2023-08-15,Email Referral,187.97,Kolkata,Tier 1,28,Female,Personal Care,2023-08,2023-08
CUST00256,2022-11-12,Influencer,1199.05,Chennai,Tier 1,43,Female,Haircare,2022-11,2022-11
CUST00257,2022-12-28,Paid Instagram,968.81,Mumbai,Tier 1,48,Female,Skincare,2022-12,2022-12
CUST00258,2023-03-18,Email Referral,202.89,Mumbai,Tier 1,41,Male,Supplements,2023-03,2023-03
CUST00259,2022-02-22,Paid Instagram,916.79,Pune,Tier 1,36,Female,Personal Care,2022-02,2022-02
CUST00260,2022-10-14,Organic Search,224.65,Lucknow,Tier 2,25,Female,Skincare,2022-10,2022-10
CUST00261,2024-03-24,Paid Google,878.92,Nagpur,Tier 3,41,Male,Haircare,2024-03,2024-03
CUST00262,2023-02-16,Organic Search,109.06,Chennai,Tier 1,26,Male,Personal Care,2023-02,2023-02
CUST00263,2022-06-02,Influencer,1667.06,Pune,Tier 1,38,Male,Supplements,2022-06,2022-06
CUST00264,2023-09-24,Paid Instagram,979.54,Kolkata,Tier 1,39,Female,Personal Care,2023-09,2023-09
CUST00265,2022-11-03,Organic Search,103.33,Hyderabad,Tier 1,39,Male,Personal Care,2022-11,2022-11
CUST00266,2024-03-26,Influencer,2059.31,Surat,Tier 2,19,Female,Supplements,2024-03,2024-03
CUST00267,2024-03-12,Direct,107.85,Indore,Tier 3,32,Male,Personal Care,2024-03,2024-03
CUST00268,2023-10-07,Paid Instagram,1264.76,Kolkata,Tier 1,42,Female,Haircare,2023-10,2023-10
CUST00269,2023-12-19,Paid Instagram,811.36,Mumbai,Tier 1,38,Female,Personal Care,2023-12,2023-12
CUST00270,2023-02-25,Organic Search,222.3,Chennai,Tier 1,48,Male,Skincare,2023-02,2023-02
CUST00271,2023-06-16,Organic Search,165.01,Delhi,Tier 1,48,Female,Supplements,2023-06,2023-06
CUST00272,2023-04-16,Direct,84.23,Chandigarh,Tier 2,40,Male,Supplements,2023-04,2023-04
CUST00273,2022-07-16,Organic Search,155.8,Kochi,Tier 2,37,Female,Supplements,2022-07,2022-07
CUST00274,2023-12-23,Organic Search,241.0,Delhi,Tier 1,38,Female,Supplements,2023-12,2023-12
CUST00275,2023-08-11,Paid Google,789.85,Ahmedabad,Tier 1,43,Male,Haircare,2023-08,2023-08
CUST00276,2022-10-22,Paid Google,639.51,Kochi,Tier 2,46,Male,Personal Care,2022-10,2022-10
CUST00277,2024-04-27,Paid Instagram,1359.81,Chennai,Tier 1,35,Female,Haircare,2024-04,2024-04
CUST00278,2023-11-17,Paid Instagram,935.4,Chandigarh,Tier 2,32,Female,Personal Care,2023-11,2023-11
CUST00279,2023-04-29,Paid Google,985.38,Mumbai,Tier 1,18,Male,Haircare,2023-04,2023-04
CUST00280,2024-06-20,Paid Google,838.72,Surat,Tier 2,30,Male,Supplements,2024-06,2024-06
CUST00281,2023-10-24,Paid Google,984.36,Mumbai,Tier 1,32,Female,Skincare,2023-10,2023-10
CUST00282,2022-06-29,Direct,133.76,Hyderabad,Tier 1,20,Other,Personal Care,2022-06,2022-06
CUST00283,2022-07-10,Email Referral,342.43,Kochi,Tier 2,36,Male,Skincare,2022-07,2022-07
CUST00284,2023-09-10,Paid Google,1091.5,Mumbai,Tier 1,36,Female,Personal Care,2023-09,2023-09
CUST00285,2022-05-18,Email Referral,243.6,Lucknow,Tier 2,30,Male,Supplements,2022-05,2022-05
CUST00286,2023-04-15,Paid Instagram,1231.16,Ahmedabad,Tier 1,18,Male,Supplements,2023-04,2023-04
CUST00287,2024-02-15,Influencer,1772.05,Delhi,Tier 1,43,Male,Supplements,2024-02,2024-02
CUST00288,2023-11-17,Paid Instagram,1389.01,Mumbai,Tier 1,48,Female,Haircare,2023-11,2023-11
CUST00289,2023-01-28,Paid Instagram,1252.25,Delhi,Tier 1,39,Female,Skincare,2023-01,2023-01
CUST00290,2023-01-04,Paid Google,631.06,Ahmedabad,Tier 1,25,Female,Haircare,2023-01,2023-01
CUST00291,2023-05-30,Paid Google,1043.9,Chandigarh,Tier 2,37,Male,Supplements,2023-05,2023-05
CUST00292,2022-08-15,Paid Google,666.78,Delhi,Tier 1,27,Female,Supplements,2022-08,2022-08
CUST00293,2023-07-17,Paid Google,978.68,Chandigarh,Tier 2,31,Male,Skincare,2023-07,2023-07
CUST00294,2023-06-25,Influencer,1185.91,Ahmedabad,Tier 1,25,Female,Haircare,2023-06,2023-06
CUST00295,2022-06-03,Influencer,2039.93,Delhi,Tier 1,46,Female,Haircare,2022-06,2022-06
CUST00296,2023-05-16,Organic Search,202.08,Mumbai,Tier 1,21,Female,Personal Care,2023-05,2023-05
CUST00297,2022-03-01,Influencer,1840.04,Chennai,Tier 1,37,Male,Personal Care,2022-03,2022-03
CUST00298,2022-01-04,Paid Google,889.16,Kolkata,Tier 1,20,Female,Skincare,2022-01,2022-01
CUST00299,2022-03-03,Influencer,1175.92,Kochi,Tier 2,48,Female,Personal Care,2022-03,2022-03
CUST00300,2022-05-19,Paid Instagram,1387.0,Kolkata,Tier 1,44,Female,Personal Care,2022-05,2022-05
CUST00301,2023-01-22,Paid Google,941.37,Bengaluru,Tier 1,52,Female,Supplements,2023-01,2023-01
CUST00302,2023-07-05,Paid Instagram,876.41,Hyderabad,Tier 1,32,Male,Skincare,2023-07,2023-07
CUST00303,2023-04-20,Direct,104.44,Ahmedabad,Tier 1,52,Female,Haircare,2023-04,2023-04
CUST00304,2022-12-21,Paid Instagram,913.09,Delhi,Tier 1,25,Female,Personal Care,2022-12,2022-12
CUST00305,2024-06-23,Organic Search,148.13,Surat,Tier 2,22,Female,Skincare,2024-06,2024-06
CUST00306,2023-11-20,Paid Google,624.34,Ahmedabad,Tier 1,20,Female,Haircare,2023-11,2023-11
CUST00307,2024-02-12,Influencer,1162.09,Surat,Tier 2,50,Other,Haircare,2024-02,2024-02
CUST00308,2024-01-20,Email Referral,265.49,Pune,Tier 1,38,Female,Haircare,2024-01,2024-01
CUST00309,2023-06-18,Direct,80.05,Delhi,Tier 1,21,Female,Haircare,2023-06,2023-06
CUST00310,2023-03-14,Organic Search,109.38,Chennai,Tier 1,40,Male,Personal Care,2023-03,2023-03
CUST00311,2022-11-23,Email Referral,231.65,Ahmedabad,Tier 1,37,Female,Personal Care,2022-11,2022-11
CUST00312,2022-08-19,Paid Instagram,1224.55,Bengaluru,Tier 1,47,Male,Personal Care,2022-08,2022-08
CUST00313,2023-07-25,Direct,88.84,Chennai,Tier 1,34,Female,Skincare,2023-07,2023-07
CUST00314,2024-05-17,Direct,103.56,Bengaluru,Tier 1,30,Female,Personal Care,2024-05,2024-05
CUST00315,2023-09-10,Organic Search,114.56,Mumbai,Tier 1,31,Female,Supplements,2023-09,2023-09
CUST00316,2022-01-16,Paid Google,695.01,Delhi,Tier 1,25,Male,Personal Care,2022-01,2022-01
CUST00317,2023-12-14,Direct,70.45,Pune,Tier 1,33,Female,Supplements,2023-12,2023-12
CUST00318,2023-07-01,Paid Google,754.21,Ahmedabad,Tier 1,41,Female,Personal Care,2023-07,2023-07
CUST00319,2024-04-02,Influencer,1616.44,Nagpur,Tier 3,38,Male,Supplements,2024-04,2024-04
CUST00320,2022-02-16,Paid Google,710.64,Pune,Tier 1,27,Female,Personal Care,2022-02,2022-02
CUST00321,2022-07-20,Paid Google,789.92,Bengaluru,Tier 1,33,Female,Supplements,2022-07,2022-07
CUST00322,2024-04-21,Paid Google,961.78,Chennai,Tier 1,49,Female,Supplements,2024-04,2024-04
CUST00323,2024-01-08,Paid Instagram,910.43,Chennai,Tier 1,52,Other,Skincare,2024-01,2024-01
CUST00324,2024-05-09,Influencer,2139.71,Lucknow,Tier 2,21,Male,Personal Care,2024-05,2024-05
CUST00325,2023-10-08,Paid Instagram,1224.3,Delhi,Tier 1,18,Female,Personal Care,2023-10,2023-10
CUST00326,2023-09-25,Paid Google,1066.95,Pune,Tier 1,48,Male,Skincare,2023-09,2023-09
CUST00327,2023-07-19,Paid Instagram,810.04,Hyderabad,Tier 1,35,Female,Supplements,2023-07,2023-07
CUST00328,2024-04-12,Paid Instagram,1058.34,Ahmedabad,Tier 1,29,Female,Skincare,2024-04,2024-04
CUST00329,2022-09-04,Influencer,1679.1,Delhi,Tier 1,40,Female,Personal Care,2022-09,2022-09
CUST00330,2023-02-20,Paid Instagram,945.92,Hyderabad,Tier 1,32,Female,Skincare,2023-02,2023-02
CUST00331,2024-05-28,Organic Search,106.34,Ahmedabad,Tier 1,43,Female,Personal Care,2024-05,2024-05
CUST00332,2022-01-10,Paid Instagram,849.61,Ahmedabad,Tier 1,45,Male,Supplements,2022-01,2022-01
CUST00333,2024-05-28,Influencer,2084.27,Indore,Tier 3,20,Female,Personal Care,2024-05,2024-05
CUST00334,2022-03-18,Paid Google,740.19,Ahmedabad,Tier 1,52,Female,Skincare,2022-03,2022-03
CUST00335,2024-05-20,Paid Instagram,1376.88,Bengaluru,Tier 1,27,Male,Personal Care,2024-05,2024-05
CUST00336,2022-11-03,Direct,74.05,Delhi,Tier 1,42,Male,Supplements,2022-11,2022-11
CUST00337,2024-01-28,Paid Google,1094.24,Mumbai,Tier 1,23,Female,Supplements,2024-01,2024-01
CUST00338,2023-03-24,Paid Instagram,845.61,Delhi,Tier 1,43,Male,Supplements,2023-03,2023-03
CUST00339,2022-10-07,Paid Instagram,1070.33,Jaipur,Tier 2,32,Female,Personal Care,2022-10,2022-10
CUST00340,2023-11-28,Paid Google,790.04,Pune,Tier 1,36,Male,Skincare,2023-11,2023-11
CUST00341,2022-06-07,Paid Instagram,1270.33,Bengaluru,Tier 1,27,Male,Supplements,2022-06,2022-06
CUST00342,2022-04-04,Paid Google,754.13,Mumbai,Tier 1,41,Male,Skincare,2022-04,2022-04
CUST00343,2022-07-11,Paid Instagram,1134.19,Hyderabad,Tier 1,50,Female,Skincare,2022-07,2022-07
CUST00344,2023-07-22,Paid Instagram,1158.83,Mumbai,Tier 1,38,Male,Skincare,2023-07,2023-07
CUST00345,2023-02-02,Paid Google,962.42,Jaipur,Tier 2,33,Female,Haircare,2023-02,2023-02
CUST00346,2022-06-23,Organic Search,160.23,Mumbai,Tier 1,49,Female,Haircare,2022-06,2022-06
CUST00347,2023-03-08,Paid Google,991.33,Bengaluru,Tier 1,41,Female,Haircare,2023-03,2023-03
CUST00348,2023-05-23,Organic Search,139.11,Pune,Tier 1,24,Female,Skincare,2023-05,2023-05
CUST00349,2022-12-07,Direct,87.99,Lucknow,Tier 2,39,Female,Personal Care,2022-12,2022-12
CUST00350,2024-05-30,Email Referral,268.88,Ahmedabad,Tier 1,37,Female,Haircare,2024-05,2024-05
CUST00351,2022-07-01,Influencer,2165.6,Indore,Tier 3,36,Male,Personal Care,2022-07,2022-07
CUST00352,2024-03-11,Direct,87.61,Delhi,Tier 1,43,Female,Haircare,2024-03,2024-03
CUST00353,2023-07-13,Influencer,1944.38,Delhi,Tier 1,19,Male,Personal Care,2023-07,2023-07
CUST00354,2022-08-03,Direct,79.13,Hyderabad,Tier 1,22,Male,Personal Care,2022-08,2022-08
CUST00355,2022-05-23,Organic Search,148.4,Pune,Tier 1,27,Male,Personal Care,2022-05,2022-05
CUST00356,2023-09-05,Paid Instagram,1040.48,Hyderabad,Tier 1,50,Male,Personal Care,2023-09,2023-09
CUST00357,2024-03-20,Influencer,1871.8,Indore,Tier 3,52,Female,Skincare,2024-03,2024-03
CUST00358,2022-09-12,Paid Instagram,1013.01,Ahmedabad,Tier 1,20,Female,Personal Care,2022-09,2022-09
CUST00359,2022-12-06,Direct,93.05,Indore,Tier 3,18,Female,Haircare,2022-12,2022-12
CUST00360,2023-06-16,Influencer,1856.43,Chennai,Tier 1,32,Female,Personal Care,2023-06,2023-06
CUST00361,2023-11-27,Influencer,1650.51,Pune,Tier 1,40,Other,Personal Care,2023-11,2023-11
CUST00362,2023-03-02,Paid Instagram,851.51,Chandigarh,Tier 2,27,Female,Supplements,2023-03,2023-03
CUST00363,2022-07-31,Influencer,1483.13,Chennai,Tier 1,24,Female,Personal Care,2022-07,2022-07
CUST00364,2022-11-04,Paid Google,955.39,Mumbai,Tier 1,19,Male,Skincare,2022-11,2022-11
CUST00365,2022-06-18,Organic Search,248.1,Chandigarh,Tier 2,51,Female,Haircare,2022-06,2022-06
CUST00366,2023-03-13,Paid Google,715.93,Kochi,Tier 2,43,Male,Haircare,2023-03,2023-03
CUST00367,2023-03-19,Organic Search,247.48,Hyderabad,Tier 1,30,Female,Personal Care,2023-03,2023-03
CUST00368,2023-12-23,Paid Google,739.17,Delhi,Tier 1,22,Female,Haircare,2023-12,2023-12
CUST00369,2022-07-21,Paid Google,731.18,Hyderabad,Tier 1,49,Female,Supplements,2022-07,2022-07
CUST00370,2023-09-18,Influencer,1225.66,Hyderabad,Tier 1,40,Male,Haircare,2023-09,2023-09
CUST00371,2023-12-24,Email Referral,333.74,Jaipur,Tier 2,23,Male,Supplements,2023-12,2023-12
CUST00372,2022-11-09,Paid Instagram,1023.98,Mumbai,Tier 1,27,Female,Personal Care,2022-11,2022-11
CUST00373,2023-08-12,Influencer,1304.33,Bengaluru,Tier 1,52,Male,Haircare,2023-08,2023-08
CUST00374,2023-05-17,Influencer,1305.81,Bengaluru,Tier 1,46,Female,Supplements,2023-05,2023-05
CUST00375,2023-05-12,Direct,131.52,Mumbai,Tier 1,50,Male,Personal Care,2023-05,2023-05
CUST00376,2023-03-02,Organic Search,188.77,Kolkata,Tier 1,28,Female,Skincare,2023-03,2023-03
CUST00377,2022-08-14,Email Referral,204.97,Bengaluru,Tier 1,52,Female,Personal Care,2022-08,2022-08
CUST00378,2024-03-02,Influencer,1704.7,Kolkata,Tier 1,25,Female,Supplements,2024-03,2024-03
CUST00379,2024-04-23,Organic Search,208.41,Nagpur,Tier 3,20,Male,Personal Care,2024-04,2024-04
CUST00380,2023-03-12,Influencer,2013.08,Mumbai,Tier 1,33,Female,Skincare,2023-03,2023-03
CUST00381,2022-12-23,Paid Google,643.49,Surat,Tier 2,25,Male,Haircare,2022-12,2022-12
CUST00382,2024-01-26,Paid Instagram,1010.38,Pune,Tier 1,45,Female,Haircare,2024-01,2024-01
CUST00383,2024-04-13,Email Referral,161.87,Delhi,Tier 1,40,Female,Haircare,2024-04,2024-04
CUST00384,2023-12-22,Paid Google,886.37,Bengaluru,Tier 1,50,Other,Skincare,2023-12,2023-12
CUST00385,2024-02-08,Paid Instagram,1351.26,Jaipur,Tier 2,35,Male,Haircare,2024-02,2024-02
CUST00386,2022-05-16,Organic Search,242.28,Delhi,Tier 1,33,Male,Personal Care,2022-05,2022-05
CUST00387,2023-08-15,Influencer,1790.59,Pune,Tier 1,42,Female,Skincare,2023-08,2023-08
CUST00388,2024-02-07,Paid Google,1068.17,Bengaluru,Tier 1,41,Female,Personal Care,2024-02,2024-02
CUST00389,2022-01-03,Paid Google,1023.58,Surat,Tier 2,23,Male,Personal Care,2022-01,2022-01
CUST00390,2023-12-16,Organic Search,112.67,Bengaluru,Tier 1,52,Female,Personal Care,2023-12,2023-12
CUST00391,2023-05-22,Email Referral,315.67,Delhi,Tier 1,39,Female,Haircare,2023-05,2023-05
CUST00392,2023-05-12,Influencer,2083.57,Jaipur,Tier 2,21,Female,Personal Care,2023-05,2023-05
CUST00393,2024-05-28,Paid Instagram,1073.91,Delhi,Tier 1,45,Female,Haircare,2024-05,2024-05
CUST00394,2022-11-06,Email Referral,336.55,Delhi,Tier 1,35,Female,Supplements,2022-11,2022-11
CUST00395,2023-01-16,Paid Google,924.46,Ahmedabad,Tier 1,21,Female,Supplements,2023-01,2023-01
CUST00396,2024-02-13,Organic Search,231.1,Delhi,Tier 1,24,Female,Personal Care,2024-02,2024-02
CUST00397,2023-08-31,Paid Instagram,1207.99,Delhi,Tier 1,18,Female,Supplements,2023-08,2023-08
CUST00398,2024-05-30,Email Referral,176.44,Hyderabad,Tier 1,22,Female,Skincare,2024-05,2024-05
CUST00399,2022-04-15,Organic Search,173.51,Mumbai,Tier 1,37,Female,Haircare,2022-04,2022-04
CUST00400,2023-11-25,Organic Search,206.1,Delhi,Tier 1,18,Female,Haircare,2023-11,2023-11
CUST00401,2024-01-10,Paid Google,974.13,Delhi,Tier 1,44,Female,Personal Care,2024-01,2024-01
CUST00402,2022-03-30,Email Referral,178.0,Surat,Tier 2,25,Female,Personal Care,2022-03,2022-03
CUST00403,2023-03-16,Paid Google,669.92,Bengaluru,Tier 1,35,Male,Haircare,2023-03,2023-03
CUST00404,2023-09-07,Influencer,1413.41,Kolkata,Tier 1,19,Male,Supplements,2023-09,2023-09
CUST00405,2023-09-14,Paid Instagram,1248.71,Chennai,Tier 1,36,Male,Haircare,2023-09,2023-09
CUST00406,2022-04-26,Influencer,1801.89,Delhi,Tier 1,22,Female,Skincare,2022-04,2022-04
CUST00407,2022-11-21,Direct,136.08,Mumbai,Tier 1,44,Female,Haircare,2022-11,2022-11
CUST00408,2024-02-28,Organic Search,217.47,Mumbai,Tier 1,18,Female,Skincare,2024-02,2024-02
CUST00409,2024-03-19,Direct,78.65,Hyderabad,Tier 1,50,Male,Personal Care,2024-03,2024-03
CUST00410,2022-03-26,Organic Search,207.53,Ahmedabad,Tier 1,27,Female,Supplements,2022-03,2022-03
CUST00411,2022-07-28,Paid Instagram,893.23,Indore,Tier 3,38,Female,Skincare,2022-07,2022-07
CUST00412,2023-03-24,Paid Google,1023.23,Kolkata,Tier 1,21,Female,Personal Care,2023-03,2023-03
CUST00413,2023-09-19,Paid Instagram,985.57,Pune,Tier 1,29,Female,Haircare,2023-09,2023-09
CUST00414,2022-06-17,Organic Search,169.34,Chennai,Tier 1,51,Male,Supplements,2022-06,2022-06
CUST00415,2022-05-10,Paid Instagram,1324.08,Kolkata,Tier 1,25,Male,Skincare,2022-05,2022-05
CUST00416,2023-03-16,Paid Google,631.94,Bengaluru,Tier 1,22,Female,Supplements,2023-03,2023-03
CUST00417,2024-05-29,Paid Instagram,1020.61,Pune,Tier 1,34,Male,Skincare,2024-05,2024-05
CUST00418,2023-06-06,Paid Instagram,1315.21,Mumbai,Tier 1,18,Female,Personal Care,2023-06,2023-06
CUST00419,2022-06-03,Paid Google,1080.17,Delhi,Tier 1,20,Female,Personal Care,2022-06,2022-06
CUST00420,2022-09-12,Paid Instagram,1232.17,Hyderabad,Tier 1,35,Male,Supplements,2022-09,2022-09
CUST00421,2023-11-21,Paid Instagram,907.61,Chandigarh,Tier 2,51,Other,Personal Care,2023-11,2023-11
CUST00422,2023-04-22,Paid Instagram,1264.12,Surat,Tier 2,37,Female,Personal Care,2023-04,2023-04
CUST00423,2022-07-25,Paid Instagram,1270.7,Bengaluru,Tier 1,33,Female,Personal Care,2022-07,2022-07
CUST00424,2024-03-05,Direct,140.04,Delhi,Tier 1,33,Female,Personal Care,2024-03,2024-03
CUST00425,2023-07-09,Paid Instagram,1303.74,Bengaluru,Tier 1,18,Male,Skincare,2023-07,2023-07
CUST00426,2023-01-21,Organic Search,245.44,Lucknow,Tier 2,24,Female,Haircare,2023-01,2023-01
CUST00427,2022-03-03,Paid Google,671.19,Indore,Tier 3,35,Female,Haircare,2022-03,2022-03
CUST00428,2023-06-17,Email Referral,329.12,Hyderabad,Tier 1,47,Other,Skincare,2023-06,2023-06
CUST00429,2023-06-02,Influencer,2001.96,Mumbai,Tier 1,22,Female,Skincare,2023-06,2023-06
CUST00430,2022-05-14,Paid Google,730.5,Delhi,Tier 1,38,Male,Personal Care,2022-05,2022-05
CUST00431,2024-01-24,Organic Search,190.55,Bengaluru,Tier 1,32,Female,Haircare,2024-01,2024-01
CUST00432,2024-02-28,Paid Instagram,893.25,Pune,Tier 1,28,Female,Supplements,2024-02,2024-02
CUST00433,2023-07-03,Paid Google,985.17,Bengaluru,Tier 1,46,Female,Supplements,2023-07,2023-07
CUST00434,2022-04-03,Email Referral,287.21,Delhi,Tier 1,20,Female,Supplements,2022-04,2022-04
CUST00435,2023-12-30,Paid Instagram,1013.45,Delhi,Tier 1,50,Female,Supplements,2023-12,2023-12
CUST00436,2022-06-28,Paid Google,802.2,Mumbai,Tier 1,46,Female,Haircare,2022-06,2022-06
CUST00437,2022-04-15,Paid Instagram,883.88,Jaipur,Tier 2,18,Female,Haircare,2022-04,2022-04
CUST00438,2024-04-23,Paid Instagram,1211.77,Hyderabad,Tier 1,23,Female,Supplements,2024-04,2024-04
CUST00439,2022-03-18,Direct,56.45,Mumbai,Tier 1,46,Male,Skincare,2022-03,2022-03
CUST00440,2024-04-29,Direct,62.25,Jaipur,Tier 2,47,Female,Personal Care,2024-04,2024-04
CUST00441,2023-02-09,Email Referral,226.55,Chennai,Tier 1,45,Female,Haircare,2023-02,2023-02
CUST00442,2022-10-09,Direct,138.34,Bengaluru,Tier 1,20,Female,Haircare,2022-10,2022-10
CUST00443,2023-05-26,Organic Search,210.14,Hyderabad,Tier 1,21,Female,Personal Care,2023-05,2023-05
CUST00444,2022-07-24,Paid Instagram,1278.32,Ahmedabad,Tier 1,33,Male,Skincare,2022-07,2022-07
CUST00445,2024-03-11,Direct,97.97,Kolkata,Tier 1,49,Female,Supplements,2024-03,2024-03
CUST00446,2022-07-04,Paid Google,898.56,Mumbai,Tier 1,19,Male,Supplements,2022-07,2022-07
CUST00447,2023-04-29,Paid Instagram,1260.11,Chennai,Tier 1,32,Other,Skincare,2023-04,2023-04
CUST00448,2022-09-04,Paid Instagram,1289.77,Delhi,Tier 1,21,Male,Haircare,2022-09,2022-09
CUST00449,2024-03-27,Influencer,2128.73,Bengaluru,Tier 1,29,Female,Supplements,2024-03,2024-03
CUST00450,2023-12-16,Email Referral,268.31,Bengaluru,Tier 1,40,Male,Haircare,2023-12,2023-12
CUST00451,2022-07-12,Influencer,1991.44,Lucknow,Tier 2,49,Female,Haircare,2022-07,2022-07
CUST00452,2022-04-03,Influencer,1761.83,Mumbai,Tier 1,19,Female,Skincare,2022-04,2022-04
CUST00453,2023-09-21,Paid Google,665.24,Delhi,Tier 1,29,Male,Supplements,2023-09,2023-09
CUST00454,2022-06-01,Paid Instagram,1350.33,Pune,Tier 1,25,Male,Supplements,2022-06,2022-06
CUST00455,2023-01-18,Direct,116.21,Ahmedabad,Tier 1,24,Female,Supplements,2023-01,2023-01
CUST00456,2022-06-11,Paid Instagram,1062.12,Kolkata,Tier 1,49,Male,Haircare,2022-06,2022-06
CUST00457,2023-07-30,Organic Search,285.77,Ahmedabad,Tier 1,40,Female,Haircare,2023-07,2023-07
CUST00458,2024-01-22,Paid Google,663.67,Ahmedabad,Tier 1,18,Male,Personal Care,2024-01,2024-01
CUST00459,2024-02-29,Email Referral,156.48,Indore,Tier 3,38,Male,Haircare,2024-02,2024-02
CUST00460,2022-04-17,Organic Search,128.13,Kochi,Tier 2,22,Female,Supplements,2022-04,2022-04
CUST00461,2024-06-25,Paid Instagram,1293.0,Indore,Tier 3,39,Female,Supplements,2024-06,2024-06
CUST00462,2023-12-11,Paid Instagram,953.99,Mumbai,Tier 1,24,Male,Skincare,2023-12,2023-12
CUST00463,2024-01-21,Paid Google,683.17,Hyderabad,Tier 1,44,Female,Personal Care,2024-01,2024-01
CUST00464,2023-01-20,Paid Google,839.74,Mumbai,Tier 1,32,Female,Skincare,2023-01,2023-01
CUST00465,2022-02-04,Email Referral,213.74,Bengaluru,Tier 1,24,Female,Haircare,2022-02,2022-02
CUST00466,2022-06-14,Email Referral,259.41,Kolkata,Tier 1,23,Female,Personal Care,2022-06,2022-06
CUST00467,2023-03-18,Organic Search,133.0,Kochi,Tier 2,45,Female,Skincare,2023-03,2023-03
CUST00468,2022-07-14,Paid Google,877.06,Hyderabad,Tier 1,52,Female,Supplements,2022-07,2022-07
CUST00469,2022-04-09,Paid Google,885.88,Mumbai,Tier 1,49,Female,Supplements,2022-04,2022-04
CUST00470,2022-03-31,Paid Instagram,1197.21,Bengaluru,Tier 1,48,Female,Skincare,2022-03,2022-03
CUST00471,2023-10-16,Paid Instagram,849.16,Bengaluru,Tier 1,25,Female,Personal Care,2023-10,2023-10
CUST00472,2023-11-08,Influencer,1806.05,Delhi,Tier 1,42,Female,Personal Care,2023-11,2023-11
CUST00473,2023-04-02,Paid Google,819.87,Mumbai,Tier 1,34,Female,Supplements,2023-04,2023-04
CUST00474,2022-06-04,Influencer,1834.22,Kolkata,Tier 1,23,Male,Personal Care,2022-06,2022-06
CUST00475,2023-08-27,Direct,56.1,Delhi,Tier 1,42,Male,Personal Care,2023-08,2023-08
CUST00476,2023-12-05,Direct,97.48,Surat,Tier 2,33,Female,Skincare,2023-12,2023-12
CUST00477,2024-05-24,Paid Google,851.05,Kolkata,Tier 1,51,Male,Haircare,2024-05,2024-05
CUST00478,2024-02-15,Paid Instagram,1369.44,Hyderabad,Tier 1,28,Other,Haircare,2024-02,2024-02
CUST00479,2023-03-10,Paid Instagram,1209.88,Mumbai,Tier 1,30,Other,Haircare,2023-03,2023-03
CUST00480,2022-09-22,Email Referral,295.42,Bengaluru,Tier 1,22,Female,Personal Care,2022-09,2022-09
CUST00481,2024-05-27,Influencer,1603.97,Bengaluru,Tier 1,18,Male,Personal Care,2024-05,2024-05
