customer_id,recency,frequency,monetary,acquisition_channel,acquisition_cac,city_tier,cluster,segment
CUST00349,579,4,1300.25,Direct,87.99,Tier 2,1,Loyalists
CUST00350,215,1,1247.0,Email Referral,268.88,Tier 1,3,Lost / Dormant
CUST00351,912,1,927.0,Influencer,2165.6,Tier 3,0,At Risk
CUST00352,295,1,1008.3,Direct,87.61,Tier 1,3,Lost / Dormant
CUST00353,535,1,159.1,Influencer,1944.38,Tier 1,3,Lost / Dormant
CUST00354,879,1,594.65,Direct,79.13,Tier 1,0,At Risk
CUST00355,882,2,1293.65,Organic Search,148.4,Tier 1,0,At Risk
CUST00356,484,1,229.1,Paid Instagram,1040.48,Tier 1,3,Lost / Dormant
CUST00357,285,1,2916.0,Influencer,1871.8,Tier 3,3,Lost / Dormant
CUST00358,840,1,402.15,Paid Instagram,1013.01,Tier 1,0,At Risk
CUST00359,625,4,2375.2999999999997,Direct,93.05,Tier 3,2,Champions
CUST00360,562,1,309.0,Influencer,1856.43,Tier 1,3,Lost / Dormant
CUST00361,398,1,84.1,Influencer,1650.51,Tier 1,3,Lost / Dormant
CUST00362,668,1,1767.15,Paid Instagram,851.51,Tier 2,0,At Risk
CUST00363,883,1,783.1,Influencer,1483.13,Tier 1,0,At Risk
CUST00364,788,1,378.4,Paid Google,955.39,Tier 1,0,At Risk
CUST00365,925,1,1068.4,Organic Search,248.1,Tier 2,0,At Risk
CUST00366,657,1,509.1,Paid Google,715.93,Tier 2,0,At Risk
CUST00367,583,2,517.05,Organic Search,247.48,Tier 1,3,Lost / Dormant
CUST00368,375,1,719.15,Paid Google,739.17,Tier 1,3,Lost / Dormant
CUST00369,795,3,2636.3,Paid Google,731.18,Tier 1,1,Loyalists
CUST00370,468,1,1896.4,Influencer,1225.66,Tier 1,3,Lost / Dormant
CUST00371,372,1,3254.9,Email Referral,333.74,Tier 2,1,Loyalists
CUST00372,739,2,1172.25,Paid Instagram,1023.98,Tier 1,0,At Risk
CUST00373,505,1,1288.7,Influencer,1304.33,Tier 1,3,Lost / Dormant
CUST00374,592,1,589.0,Influencer,1305.81,Tier 1,3,Lost / Dormant
CUST00375,598,1,844.95,Direct,131.52,Tier 1,3,Lost / Dormant
CUST00376,566,2,1537.1499999999999,Organic Search,188.77,Tier 1,1,Loyalists
CUST00377,869,1,595.6,Email Referral,204.97,Tier 1,0,At Risk
CUST00378,188,2,1453.15,Influencer,1704.7,Tier 1,3,Lost / Dormant
CUST00379,253,1,557.15,Organic Search,208.41,Tier 3,3,Lost / Dormant
CUST00380,661,1,1077.3,Influencer,2013.08,Tier 1,0,At Risk
CUST00381,674,2,1119.75,Paid Google,643.49,Tier 2,1,Loyalists
CUST00382,287,2,2926.05,Paid Instagram,1010.38,Tier 1,1,Loyalists
CUST00383,260,1,249.05,Email Referral,161.87,Tier 1,3,Lost / Dormant
CUST00384,373,1,589.0,Paid Google,886.37,Tier 1,3,Lost / Dormant
CUST00385,328,1,1656.8,Paid Instagram,1351.26,Tier 2,3,Lost / Dormant
CUST00386,959,1,264.1,Organic Search,242.28,Tier 1,0,At Risk
CUST00387,505,1,938.2,Influencer,1790.59,Tier 1,3,Lost / Dormant
CUST00388,328,1,1368.0,Paid Google,1068.17,Tier 1,3,Lost / Dormant
CUST00389,1093,1,209.15,Paid Google,1023.58,Tier 2,0,At Risk
CUST00390,381,1,468.4,Organic Search,112.67,Tier 1,3,Lost / Dormant
CUST00391,588,1,399.0,Email Referral,315.67,Tier 1,3,Lost / Dormant
CUST00392,597,1,189.0,Influencer,2083.57,Tier 2,3,Lost / Dormant
CUST00393,217,1,1531.4,Paid Instagram,1073.91,Tier 1,3,Lost / Dormant
CUST00394,731,2,2312.15,Email Referral,336.55,Tier 1,1,Loyalists
CUST00395,680,2,2430.3,Paid Google,924.46,Tier 1,1,Loyalists
CUST00396,321,1,219.2,Organic Search,231.1,Tier 1,3,Lost / Dormant
CUST00397,486,1,1244.95,Paid Instagram,1207.99,Tier 1,3,Lost / Dormant
CUST00398,216,1,369.1,Email Referral,176.44,Tier 1,3,Lost / Dormant
CUST00399,992,1,498.4,Organic Search,173.51,Tier 1,0,At Risk
CUST00400,402,1,2037.3,Organic Search,206.1,Tier 1,3,Lost / Dormant
CUST00401,263,3,714.15,Paid Google,974.13,Tier 1,1,Loyalists
CUST00402,970,2,756.8,Email Referral,178.0,Tier 2,0,At Risk
CUST00403,657,1,371.55,Paid Google,669.92,Tier 1,0,At Risk
CUST00404,401,2,1556.65,Influencer,1413.41,Tier 1,1,Loyalists
CUST00405,379,2,1427.95,Paid Instagram,1248.71,Tier 1,1,Loyalists
CUST00406,880,3,952.1,Influencer,1801.89,Tier 1,1,Loyalists
CUST00407,770,1,1250.0,Direct,136.08,Tier 1,0,At Risk
CUST00408,210,2,5522.0,Organic Search,217.47,Tier 1,2,Champions
CUST00409,243,2,295.65,Direct,78.65,Tier 1,3,Lost / Dormant
CUST00410,1011,1,798.4,Organic Search,207.53,Tier 1,0,At Risk
CUST00411,887,1,469.15,Paid Instagram,893.23,Tier 3,0,At Risk
CUST00412,466,3,1370.6,Paid Google,1023.23,Tier 1,1,Loyalists
CUST00413,467,1,980.6,Paid Instagram,985.57,Tier 1,3,Lost / Dormant
CUST00414,928,1,888.3,Organic Search,169.34,Tier 1,0,At Risk
CUST00415,967,1,1439.65,Paid Instagram,1324.08,Tier 1,0,At Risk
CUST00416,478,3,3071.3,Paid Google,631.94,Tier 1,2,Champions
CUST00417,170,2,1786.2,Paid Instagram,1020.61,Tier 1,3,Lost / Dormant
CUST00418,575,1,269.0,Paid Instagram,1315.21,Tier 1,3,Lost / Dormant
CUST00419,941,1,714.95,Paid Google,1080.17,Tier 1,0,At Risk
CUST00420,841,1,1044.05,Paid Instagram,1232.17,Tier 1,0,At Risk
CUST00421,311,3,1950.9499999999998,Paid Instagram,907.61,Tier 2,1,Loyalists
CUST00422,620,1,174.05,Paid Instagram,1264.12,Tier 2,3,Lost / Dormant
CUST00423,830,2,891.15,Paid Instagram,1270.7,Tier 1,0,At Risk
CUST00424,302,1,1271.4,Direct,140.04,Tier 1,3,Lost / Dormant
CUST00425,541,1,633.1,Paid Instagram,1303.74,Tier 1,3,Lost / Dormant
CUST00426,709,1,793.3,Organic Search,245.44,Tier 2,0,At Risk
CUST00427,915,3,3109.6,Paid Google,671.19,Tier 3,1,Loyalists
CUST00428,562,1,211.55,Email Referral,329.12,Tier 1,3,Lost / Dormant
CUST00429,576,1,2160.5,Influencer,2001.96,Tier 1,3,Lost / Dormant
CUST00430,960,1,484.05,Paid Google,730.5,Tier 1,0,At Risk
CUST00431,14,6,3651.4,Organic Search,190.55,Tier 1,2,Champions
CUST00432,158,3,5142.55,Paid Instagram,893.25,Tier 1,2,Champions
CUST00433,545,1,449.1,Paid Google,985.17,Tier 1,3,Lost / Dormant
CUST00434,828,3,3329.1,Email Referral,287.21,Tier 1,1,Loyalists
CUST00435,366,1,1433.1,Paid Instagram,1013.45,Tier 1,3,Lost / Dormant
CUST00436,917,1,1048.0,Paid Google,802.2,Tier 1,0,At Risk
CUST00437,991,1,309.0,Paid Instagram,883.88,Tier 2,0,At Risk
CUST00438,252,1,1897.0,Paid Instagram,1211.77,Tier 1,3,Lost / Dormant
CUST00439,1018,1,194.1,Direct,56.45,Tier 1,0,At Risk
CUST00440,247,1,1481.0,Direct,62.25,Tier 2,3,Lost / Dormant
CUST00441,692,1,634.05,Email Referral,226.55,Tier 1,0,At Risk
CUST00442,814,1,309.2,Direct,138.34,Tier 1,0,At Risk
CUST00443,584,1,309.0,Organic Search,210.14,Tier 1,3,Lost / Dormant
CUST00444,892,1,807.0,Paid Instagram,1278.32,Tier 1,0,At Risk
CUST00445,182,3,2786.2,Direct,97.97,Tier 1,2,Champions
CUST00446,911,1,558.1,Paid Google,898.56,Tier 1,0,At Risk
CUST00447,613,1,1110.6,Paid Instagram,1260.11,Tier 1,3,Lost / Dormant
CUST00448,847,1,399.0,Paid Instagram,1289.77,Tier 1,0,At Risk
CUST00449,279,1,589.0,Influencer,2128.73,Tier 1,3,Lost / Dormant
CUST00450,380,1,518.2,Email Referral,268.31,Tier 1,3,Lost / Dormant
CUST00451,708,3,2823.4,Influencer,1991.44,Tier 2,1,Loyalists
CUST00452,1002,1,2457.3,Influencer,1761.83,Tier 1,0,At Risk
CUST00453,466,1,2466.0,Paid Google,665.24,Tier 1,3,Lost / Dormant
CUST00454,943,1,958.2,Paid Instagram,1350.33,Tier 1,0,At Risk
CUST00455,714,1,1887.0,Direct,116.21,Tier 1,0,At Risk
CUST00456,935,1,1008.0,Paid Instagram,1062.12,Tier 1,0,At Risk
CUST00457,520,1,1816.4,Organic Search,285.77,Tier 1,3,Lost / Dormant
CUST00458,345,1,1538.7,Paid Google,663.67,Tier 1,3,Lost / Dormant
CUST00459,306,1,803.1,Email Referral,156.48,Tier 3,3,Lost / Dormant
CUST00460,916,2,1910.9,Organic Search,128.13,Tier 2,0,At Risk
CUST00461,187,1,1168.1,Paid Instagram,1293.0,Tier 3,3,Lost / Dormant
CUST00462,385,1,413.3,Paid Instagram,953.99,Tier 1,3,Lost / Dormant
CUST00463,345,1,449.1,Paid Google,683.17,Tier 1,3,Lost / Dormant
CUST00464,594,2,1202.2,Paid Google,839.74,Tier 1,1,Loyalists
CUST00465,1059,1,927.0,Email Referral,213.74,Tier 1,0,At Risk
CUST00466,930,1,413.3,Email Referral,259.41,Tier 1,0,At Risk
CUST00467,509,3,2333.3999999999996,Organic Search,133.0,Tier 2,1,Loyalists
CUST00468,811,2,2481.0,Paid Google,877.06,Tier 1,1,Loyalists
CUST00469,997,1,534.15,Paid Google,885.88,Tier 1,0,At Risk
CUST00470,978,2,5171.4,Paid Instagram,1197.21,Tier 1,1,Loyalists
CUST00471,415,2,2719.05,Paid Instagram,849.16,Tier 1,1,Loyalists
CUST00472,331,2,2133.05,Influencer,1806.05,Tier 1,1,Loyalists
CUST00473,484,3,3938.45,Paid Google,819.87,Tier 1,2,Champions
CUST00474,941,1,176.65,Influencer,1834.22,Tier 1,0,At Risk
CUST00475,413,2,1485.0,Direct,56.1,Tier 1,1,Loyalists
CUST00476,391,1,509.1,Direct,97.48,Tier 2,3,Lost / Dormant
CUST00477,222,1,478.3,Paid Google,851.05,Tier 1,3,Lost / Dormant
CUST00478,319,1,678.4,Paid Instagram,1369.44,Tier 1,3,Lost / Dormant
CUST00479,660,1,1327.0,Paid Instagram,1209.88,Tier 1,0,At Risk
CUST00480,719,3,1555.4,Email Referral,295.42,Tier 1,1,Loyalists
CUST00481,190,2,138.35000000000002,Influencer,1603.97,Tier 1,3,Lost / Dormant
CUST00482,942,1,798.4,Paid Instagram,1152.76,Tier 1,0,At Risk
CUST00483,206,1,84.1,Email Referral,218.77,Tier 1,3,Lost / Dormant
CUST00484,609,1,1170.5,Influencer,1402.96,Tier 1,3,Lost / Dormant
CUST00485,184,1,286.55,Paid Instagram,1214.31,Tier 2,3,Lost / Dormant
CUST00486,1005,2,1265.55,Email Referral,308.73,Tier 1,0,At Risk
CUST00487,274,2,1311.35,Email Referral,323.78,Tier 1,3,Lost / Dormant
CUST00488,765,1,1918.7,Organic Search,183.35,Tier 1,0,At Risk
CUST00489,677,1,518.0,Direct,125.95,Tier 1,0,At Risk
CUST00490,293,2,1368.1,Paid Instagram,881.39,Tier 1,3,Lost / Dormant
CUST00491,198,1,1901.4,Paid Instagram,1302.19,Tier 2,3,Lost / Dormant
CUST00492,374,1,1647.0,Direct,86.84,Tier 1,3,Lost / Dormant
CUST00493,761,2,1968.3,Organic Search,218.81,Tier 1,1,Loyalists
CUST00494,703,2,1897.0,Influencer,2021.42,Tier 1,1,Loyalists
CUST00495,699,1,974.95,Paid Google,1026.91,Tier 1,0,At Risk
CUST00496,821,1,289.2,Organic Search,202.66,Tier 1,0,At Risk
CUST00497,478,1,379.2,Organic Search,144.75,Tier 2,3,Lost / Dormant
CUST00498,708,1,211.55,Paid Google,829.5,Tier 2,0,At Risk
CUST00499,1087,1,1697.3,Influencer,1828.59,Tier 1,0,At Risk
CUST00500,986,1,1697.15,Paid Google,768.14,Tier 1,0,At Risk
CUST00501,368,1,1048.0,Paid Google,925.73,Tier 2,3,Lost / Dormant
CUST00502,272,1,1816.0,Email Referral,312.01,Tier 2,3,Lost / Dormant
CUST00503,424,1,2057.15,Organic Search,159.12,Tier 1,3,Lost / Dormant
CUST00504,511,1,94.05,Influencer,1477.48,Tier 2,3,Lost / Dormant
CUST00505,409,1,1038.4,Direct,80.02,Tier 1,3,Lost / Dormant
CUST00506,464,3,5302.6,Paid Google,729.33,Tier 1,2,Champions
CUST00507,568,5,6389.2,Organic Search,248.84,Tier 1,2,Champions
CUST00508,453,2,1047.5,Paid Google,1025.61,Tier 1,3,Lost / Dormant
CUST00509,831,2,518.15,Influencer,2054.25,Tier 1,0,At Risk
CUST00510,221,1,2199.6,Paid Instagram,1395.41,Tier 1,3,Lost / Dormant
CUST00511,81,3,3791.9,Paid Instagram,1267.36,Tier 1,2,Champions
CUST00512,1035,1,2346.8,Paid Google,736.76,Tier 1,0,At Risk
CUST00513,312,1,1385.5,Influencer,1242.35,Tier 2,3,Lost / Dormant
CUST00514,606,1,659.2,Paid Google,618.86,Tier 1,3,Lost / Dormant
CUST00515,320,1,1362.45,Email Referral,188.12,Tier 2,3,Lost / Dormant
CUST00516,197,1,1442.3,Paid Instagram,877.36,Tier 1,3,Lost / Dormant
CUST00517,252,1,1848.0,Paid Instagram,1369.08,Tier 1,3,Lost / Dormant
CUST00518,392,1,309.0,Paid Google,771.37,Tier 3,3,Lost / Dormant
CUST00519,264,1,211.55,Paid Instagram,937.05,Tier 1,3,Lost / Dormant
CUST00520,838,2,1407.3000000000002,Influencer,1882.22,Tier 1,0,At Risk
CUST00521,458,1,678.0,Organic Search,298.94,Tier 1,3,Lost / Dormant
CUST00522,976,1,2555.25,Paid Instagram,1028.15,Tier 1,0,At Risk
CUST00523,365,2,1187.2,Paid Instagram,980.67,Tier 1,3,Lost / Dormant
CUST00524,378,1,1962.15,Organic Search,266.13,Tier 1,3,Lost / Dormant
CUST00525,290,1,1022.3,Paid Google,699.32,Tier 1,3,Lost / Dormant
CUST00526,675,1,229.1,Paid Google,619.7,Tier 1,0,At Risk
CUST00527,1031,2,2660.15,Paid Google,644.5,Tier 1,1,Loyalists
CUST00528,854,3,1651.1999999999998,Paid Instagram,845.03,Tier 2,1,Loyalists
CUST00529,792,1,618.3,Influencer,1155.09,Tier 1,0,At Risk
CUST00530,400,1,309.2,Paid Google,969.27,Tier 1,3,Lost / Dormant
CUST00531,953,1,1063.3,Paid Instagram,902.31,Tier 1,0,At Risk
CUST00532,614,5,2018.45,Email Referral,218.54,Tier 1,2,Champions
CUST00533,550,3,4046.6,Paid Google,839.12,Tier 1,2,Champions
CUST00534,382,1,1481.0,Paid Instagram,1388.94,Tier 1,3,Lost / Dormant
CUST00535,170,3,2761.1,Email Referral,272.26,Tier 1,2,Champions
CUST00536,596,1,2975.0,Influencer,1552.41,Tier 1,1,Loyalists
CUST00537,99,2,2786.1,Paid Instagram,1260.52,Tier 1,1,Loyalists
CUST00538,295,2,1192.4,Influencer,1204.77,Tier 1,3,Lost / Dormant
CUST00539,249,1,772.3,Paid Instagram,1392.67,Tier 1,3,Lost / Dormant
CUST00540,614,1,176.65,Influencer,2056.36,Tier 2,3,Lost / Dormant
CUST00541,810,1,1316.4,Paid Instagram,933.62,Tier 1,0,At Risk
CUST00542,410,3,3124.15,Paid Instagram,1068.86,Tier 2,2,Champions
CUST00543,215,2,2425.1,Direct,60.26,Tier 1,1,Loyalists
CUST00544,284,1,1207.0,Email Referral,273.81,Tier 1,3,Lost / Dormant
CUST00545,628,1,159.2,Organic Search,172.67,Tier 2,3,Lost / Dormant
CUST00546,310,1,429.2,Paid Google,836.57,Tier 1,3,Lost / Dormant
CUST00547,319,3,10672.15,Paid Instagram,1004.81,Tier 1,2,Champions
CUST00548,1020,2,3214.6,Organic Search,198.48,Tier 2,1,Loyalists
CUST00549,222,1,369.1,Paid Instagram,1074.23,Tier 1,3,Lost / Dormant
CUST00550,861,3,2937.0,Organic Search,267.49,Tier 2,1,Loyalists
CUST00551,490,1,589.0,Influencer,1248.1,Tier 2,3,Lost / Dormant
CUST00552,650,1,219.2,Influencer,1631.23,Tier 2,0,At Risk
CUST00553,782,3,1891.35,Organic Search,125.68,Tier 1,1,Loyalists
CUST00554,702,1,354.0,Influencer,1769.89,Tier 1,0,At Risk
CUST00555,630,1,2886.0,Direct,63.82,Tier 2,1,Loyalists
CUST00556,176,5,5580.8,Organic Search,140.18,Tier 1,2,Champions
CUST00557,393,2,2939.6000000000004,Direct,67.78,Tier 3,1,Loyalists
CUST00558,315,1,304.1,Organic Search,196.07,Tier 1,3,Lost / Dormant
CUST00559,661,1,1962.15,Email Referral,254.55,Tier 2,0,At Risk
CUST00560,890,1,269.0,Organic Search,257.11,Tier 1,0,At Risk
CUST00561,331,2,1273.8000000000002,Email Referral,190.8,Tier 2,3,Lost / Dormant
CUST00562,206,1,1681.4,Paid Instagram,1137.13,Tier 1,3,Lost / Dormant
CUST00563,292,1,668.2,Paid Instagram,1217.68,Tier 2,3,Lost / Dormant
CUST00564,287,1,2256.0,Paid Google,756.33,Tier 3,3,Lost / Dormant
CUST00565,204,1,1119.0,Paid Instagram,1322.07,Tier 2,3,Lost / Dormant
CUST00566,439,2,2176.5,Organic Search,139.29,Tier 1,1,Loyalists
CUST00567,837,3,2633.5,Direct,67.38,Tier 1,1,Loyalists
CUST00568,525,1,278.3,Paid Google,680.46,Tier 1,3,Lost / Dormant
CUST00569,844,2,1522.35,Organic Search,285.73,Tier 1,0,At Risk
CUST00570,315,3,3411.6,Influencer,1180.17,Tier 1,2,Champions
CUST00571,288,1,1238.0,Influencer,1557.52,Tier 1,3,Lost / Dormant
CUST00572,876,1,679.0,Paid Instagram,998.64,Tier 1,0,At Risk
CUST00573,194,2,2107.45,Direct,114.93,Tier 1,1,Loyalists
CUST00574,438,1,998.3,Paid Instagram,1172.68,Tier 1,3,Lost / Dormant
CUST00575,281,1,569.1,Paid Google,792.94,Tier 2,3,Lost / Dormant
CUST00576,252,1,509.1,Direct,101.43,Tier 2,3,Lost / Dormant
CUST00577,429,1,779.1,Paid Google,856.95,Tier 1,3,Lost / Dormant
CUST00578,880,1,3936.0,Organic Search,254.72,Tier 1,1,Loyalists
CUST00579,352,2,1087.1,Influencer,1915.51,Tier 2,3,Lost / Dormant
CUST00580,821,2,1544.0,Organic Search,243.37,Tier 1,0,At Risk
CUST00581,839,1,468.4,Paid Instagram,1144.98,Tier 1,0,At Risk
CUST00582,449,1,1003.1,Paid Google,758.2,Tier 1,3,Lost / Dormant
CUST00583,462,1,918.0,Organic Search,249.19,Tier 1,3,Lost / Dormant
CUST00584,529,2,2207.1,Paid Google,993.45,Tier 1,1,Loyalists
CUST00585,607,2,603.25,Organic Search,264.42,Tier 1,3,Lost / Dormant
CUST00586,694,1,673.3,Paid Instagram,1309.68,Tier 2,0,At Risk
CUST00587,187,1,1129.65,Paid Google,997.51,Tier 2,3,Lost / Dormant
CUST00588,528,1,763.2,Influencer,1145.95,Tier 1,3,Lost / Dormant
CUST00589,262,2,1661.1,Paid Google,962.97,Tier 1,3,Lost / Dormant
CUST00590,756,2,598.1,Paid Instagram,951.65,Tier 1,0,At Risk
CUST00591,501,2,2655.6,Email Referral,259.93,Tier 1,1,Loyalists
CUST00592,256,2,2524.05,Paid Instagram,1370.92,Tier 1,1,Loyalists
CUST00593,459,1,3027.3,Paid Instagram,916.1,Tier 1,1,Loyalists
CUST00594,937,1,634.05,Organic Search,172.9,Tier 1,0,At Risk
CUST00595,843,1,519.0,Paid Instagram,1227.32,Tier 2,0,At Risk
CUST00596,345,1,819.2,Paid Instagram,1087.97,Tier 1,3,Lost / Dormant
CUST00597,984,1,209.15,Influencer,1767.29,Tier 1,0,At Risk
CUST00598,893,1,518.0,Email Referral,327.27,Tier 1,0,At Risk
CUST00599,450,1,209.15,Email Referral,266.38,Tier 1,3,Lost / Dormant
CUST00600,530,1,868.3,Direct,139.4,Tier 1,3,Lost / Dormant
CUST00601,836,2,1596.8,Paid Google,894.8,Tier 2,0,At Risk
CUST00602,582,1,1227.6,Paid Google,719.44,Tier 1,3,Lost / Dormant
CUST00603,910,1,719.15,Paid Google,882.91,Tier 1,0,At Risk
CUST00604,1012,2,518.05,Direct,98.76,Tier 1,0,At Risk
CUST00605,885,1,600.6,Paid Instagram,1274.88,Tier 1,0,At Risk
CUST00606,1015,2,3064.3,Email Referral,214.81,Tier 3,1,Loyalists
CUST00607,755,3,2945.35,Email Referral,264.03,Tier 1,1,Loyalists
CUST00608,238,1,1068.4,Influencer,1376.75,Tier 1,3,Lost / Dormant
CUST00609,581,3,3128.1,Email Referral,246.42,Tier 1,1,Loyalists
CUST00610,751,2,1033.05,Paid Google,921.74,Tier 1,0,At Risk
CUST00611,359,1,509.1,Paid Google,930.55,Tier 2,3,Lost / Dormant
CUST00612,604,1,1437.3,Influencer,1749.87,Tier 1,3,Lost / Dormant
CUST00613,489,1,1148.3,Paid Instagram,1177.72,Tier 1,3,Lost / Dormant
CUST00614,805,2,1557.35,Paid Instagram,1109.98,Tier 2,1,Loyalists
CUST00615,349,1,807.3,Email Referral,206.69,Tier 1,3,Lost / Dormant
CUST00616,921,1,1119.0,Email Referral,232.15,Tier 1,0,At Risk
CUST00617,475,2,2884.2,Organic Search,244.84,Tier 1,1,Loyalists
CUST00618,701,1,209.15,Paid Instagram,809.94,Tier 1,0,At Risk
CUST00619,384,3,3576.3,Email Referral,245.17,Tier 1,2,Champions
CUST00620,421,1,129.2,Paid Instagram,1162.08,Tier 1,3,Lost / Dormant
CUST00621,715,1,194.1,Influencer,1867.41,Tier 2,0,At Risk
CUST00622,705,1,1791.2,Email Referral,310.92,Tier 1,0,At Risk
CUST00623,856,1,309.0,Influencer,1192.2,Tier 2,0,At Risk
CUST00624,334,1,84.1,Paid Instagram,1146.79,Tier 2,3,Lost / Dormant
CUST00625,389,1,2802.45,Organic Search,181.77,Tier 2,1,Loyalists
CUST00626,438,2,2052.25,Paid Google,782.82,Tier 1,1,Loyalists
CUST00627,670,1,94.05,Organic Search,211.51,Tier 1,0,At Risk
CUST00628,721,2,3604.0,Paid Google,987.1,Tier 1,1,Loyalists
CUST00629,637,1,1251.2,Organic Search,289.85,Tier 2,0,At Risk
CUST00630,276,1,1202.3,Email Referral,289.41,Tier 1,3,Lost / Dormant
CUST00631,160,2,1473.0,Email Referral,335.17,Tier 1,3,Lost / Dormant
CUST00632,1014,1,144.15,Paid Instagram,1234.7,Tier 1,0,At Risk
CUST00633,484,1,839.05,Organic Search,254.72,Tier 1,3,Lost / Dormant
CUST00634,223,1,269.0,Paid Instagram,1282.35,Tier 1,3,Lost / Dormant
CUST00635,358,2,1239.7,Organic Search,147.85,Tier 1,3,Lost / Dormant
CUST00636,233,2,1428.05,Direct,116.97,Tier 1,3,Lost / Dormant
CUST00637,927,2,2845.45,Organic Search,209.92,Tier 2,1,Loyalists
CUST00638,831,2,268.25,Paid Instagram,1042.37,Tier 1,0,At Risk
CUST00639,436,2,2196.45,Influencer,1423.68,Tier 1,1,Loyalists
CUST00640,173,3,2934.0,Email Referral,200.03,Tier 2,2,Champions
CUST00641,321,1,2107.0,Organic Search,255.12,Tier 1,3,Lost / Dormant
CUST00642,830,1,2105.0,Influencer,1797.03,Tier 1,0,At Risk
CUST00643,674,1,174.05,Email Referral,253.3,Tier 2,0,At Risk
CUST00644,1001,1,1851.4,Paid Instagram,1249.27,Tier 1,0,At Risk
CUST00645,682,2,1331.15,Influencer,1731.08,Tier 1,1,Loyalists
CUST00646,891,1,798.2,Influencer,1366.26,Tier 1,0,At Risk
CUST00647,239,1,1498.3,Email Referral,181.2,Tier 1,3,Lost / Dormant
CUST00648,416,1,598.0,Organic Search,101.32,Tier 1,3,Lost / Dormant
CUST00649,771,1,509.1,Paid Google,1092.68,Tier 1,0,At Risk
CUST00650,325,1,899.0,Paid Google,627.07,Tier 1,3,Lost / Dormant
CUST00651,433,4,3566.4,Influencer,1953.49,Tier 2,2,Champions
CUST00652,1088,1,519.0,Paid Google,705.38,Tier 1,0,At Risk
CUST00653,780,2,733.8,Paid Instagram,1082.81,Tier 1,0,At Risk
CUST00654,666,1,229.1,Paid Google,786.15,Tier 1,0,At Risk
CUST00655,507,1,598.0,Influencer,1995.61,Tier 1,3,Lost / Dormant
CUST00656,894,1,1218.2,Email Referral,341.83,Tier 1,0,At Risk
CUST00657,583,1,768.0,Paid Instagram,1335.96,Tier 1,3,Lost / Dormant
CUST00658,787,1,219.2,Email Referral,321.7,Tier 1,0,At Risk
CUST00659,261,1,176.65,Paid Instagram,1303.38,Tier 1,3,Lost / Dormant
CUST00660,618,2,2085.65,Paid Google,1065.92,Tier 1,1,Loyalists
CUST00661,205,1,354.0,Paid Instagram,1163.35,Tier 1,3,Lost / Dormant
CUST00662,178,4,1638.4999999999998,Paid Google,987.37,Tier 1,2,Champions
CUST00663,574,2,2566.15,Organic Search,128.97,Tier 1,1,Loyalists
CUST00664,394,2,2405.1,Paid Google,1024.45,Tier 1,1,Loyalists
CUST00665,771,1,84.1,Paid Instagram,1226.26,Tier 1,0,At Risk
CUST00666,723,1,1069.95,Email Referral,254.19,Tier 1,0,At Risk
CUST00667,833,3,1521.85,Email Referral,282.4,Tier 1,1,Loyalists
CUST00668,972,2,493.20000000000005,Paid Instagram,1083.91,Tier 2,0,At Risk
CUST00669,1010,1,598.0,Influencer,1779.91,Tier 1,0,At Risk
CUST00670,741,3,2531.85,Paid Google,821.58,Tier 1,1,Loyalists
CUST00671,417,1,718.1,Paid Instagram,1349.16,Tier 1,3,Lost / Dormant
CUST00672,866,2,418.2,Influencer,1867.39,Tier 3,0,At Risk
CUST00673,444,1,1318.0,Organic Search,187.0,Tier 2,3,Lost / Dormant
CUST00674,863,1,289.2,Influencer,1586.05,Tier 2,0,At Risk
CUST00675,1096,1,448.2,Paid Google,979.15,Tier 1,0,At Risk
CUST00676,391,1,1822.6,Influencer,2141.65,Tier 2,3,Lost / Dormant
CUST00677,483,1,194.1,Email Referral,151.44,Tier 1,3,Lost / Dormant
CUST00678,894,2,2761.05,Paid Google,923.0,Tier 1,1,Loyalists
CUST00679,851,1,833.2,Paid Google,999.98,Tier 1,0,At Risk
CUST00680,92,4,1787.1000000000001,Paid Google,668.31,Tier 1,2,Champions
CUST00681,456,1,659.0,Paid Google,760.32,Tier 1,3,Lost / Dormant
CUST00682,844,3,3353.1,Paid Instagram,875.02,Tier 1,1,Loyalists
CUST00683,1080,1,518.2,Paid Instagram,1005.15,Tier 1,0,At Risk
CUST00684,444,3,1357.15,Direct,53.17,Tier 1,1,Loyalists
CUST00685,299,1,2577.6,Paid Instagram,1125.92,Tier 1,3,Lost / Dormant
CUST00686,247,1,211.55,Email Referral,344.92,Tier 1,3,Lost / Dormant
CUST00687,1012,2,1981.1,Paid Instagram,1241.19,Tier 1,0,At Risk
CUST00688,396,1,229.0,Influencer,2129.84,Tier 3,3,Lost / Dormant
CUST00689,289,4,4307.75,Organic Search,150.66,Tier 1,2,Champions
CUST00690,873,1,1626.2,Email Referral,197.19,Tier 3,0,At Risk
CUST00691,348,3,1067.1,Email Referral,307.83,Tier 1,1,Loyalists
CUST00692,937,1,819.2,Organic Search,117.9,Tier 1,0,At Risk
CUST00693,102,4,3917.5,Direct,55.98,Tier 1,2,Champions
