customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category
CUST00306,2023-11-20,Paid Google,624.34,Ahmedabad,Tier 1,20,Female,Haircare
CUST00307,2024-02-12,Influencer,1162.09,Surat,Tier 2,50,Other,Haircare
CUST00308,2024-01-20,Email Referral,265.49,Pune,Tier 1,38,Female,Haircare
CUST00309,2023-06-18,Direct,80.05,Delhi,Tier 1,21,Female,Haircare
CUST00310,2023-03-14,Organic Search,109.38,Chennai,Tier 1,40,Male,Personal Care
CUST00311,2022-11-23,Email Referral,231.65,Ahmedabad,Tier 1,37,Female,Personal Care
CUST00312,2022-08-19,Paid Instagram,1224.55,Bengaluru,Tier 1,47,Male,Personal Care
CUST00313,2023-07-25,Direct,88.84,Chennai,Tier 1,34,Female,Skincare
CUST00314,2024-05-17,Direct,103.56,Bengaluru,Tier 1,30,Female,Personal Care
CUST00315,2023-09-10,Organic Search,114.56,Mumbai,Tier 1,31,Female,Supplements
CUST00316,2022-01-16,Paid Google,695.01,Delhi,Tier 1,25,Male,Personal Care
CUST00317,2023-12-14,Direct,70.45,Pune,Tier 1,33,Female,Supplements
CUST00318,2023-07-01,Paid Google,754.21,Ahmedabad,Tier 1,41,Female,Personal Care
CUST00319,2024-04-02,Influencer,1616.44,Nagpur,Tier 3,38,Male,Supplements
CUST00320,2022-02-16,Paid Google,710.64,Pune,Tier 1,27,Female,Personal Care
CUST00321,2022-07-20,Paid Google,789.92,Bengaluru,Tier 1,33,Female,Supplements
CUST00322,2024-04-21,Paid Google,961.78,Chennai,Tier 1,49,Female,Supplements
CUST00323,2024-01-08,Paid Instagram,910.43,Chennai,Tier 1,52,Other,Skincare
CUST00324,2024-05-09,Influencer,2139.71,Lucknow,Tier 2,21,Male,Personal Care
CUST00325,2023-10-08,Paid Instagram,1224.3,Delhi,Tier 1,18,Female,Personal Care
CUST00326,2023-09-25,Paid Google,1066.95,Pune,Tier 1,48,Male,Skincare
CUST00327,2023-07-19,Paid Instagram,810.04,Hyderabad,Tier 1,35,Female,Supplements
CUST00328,2024-04-12,Paid Instagram,1058.34,Ahmedabad,Tier 1,29,Female,Skincare
CUST00329,2022-09-04,Influencer,1679.1,Delhi,Tier 1,40,Female,Personal Care
CUST00330,2023-02-20,Paid Instagram,945.92,Hyderabad,Tier 1,32,Female,Skincare
CUST00331,2024-05-28,Organic Search,106.34,Ahmedabad,Tier 1,43,Female,Personal Care
CUST00332,2022-01-10,Paid Instagram,849.61,Ahmedabad,Tier 1,45,Male,Supplements
CUST00333,2024-05-28,Influencer,2084.27,Indore,Tier 3,20,Female,Personal Care
CUST00334,2022-03-18,Paid Google,740.19,Ahmedabad,Tier 1,52,Female,Skincare
CUST00335,2024-05-20,Paid Instagram,1376.88,Bengaluru,Tier 1,27,Male,Personal Care
CUST00336,2022-11-03,Direct,74.05,Delhi,Tier 1,42,Male,Supplements
CUST00337,2024-01-28,Paid Google,1094.24,Mumbai,Tier 1,23,Female,Supplements
CUST00338,2023-03-24,Paid Instagram,845.61,Delhi,Tier 1,43,Male,Supplements
CUST00339,2022-10-07,Paid Instagram,1070.33,Jaipur,Tier 2,32,Female,Personal Care
CUST00340,2023-11-28,Paid Google,790.04,Pune,Tier 1,36,Male,Skincare
CUST00341,2022-06-07,Paid Instagram,1270.33,Bengaluru,Tier 1,27,Male,Supplements
CUST00342,2022-04-04,Paid Google,754.13,Mumbai,Tier 1,41,Male,Skincare
CUST00343,2022-07-11,Paid Instagram,1134.19,Hyderabad,Tier 1,50,Female,Skincare
CUST00344,2023-07-22,Paid Instagram,1158.83,Mumbai,Tier 1,38,Male,Skincare
CUST00345,2023-02-02,Paid Google,962.42,Jaipur,Tier 2,33,Female,Haircare
CUST00346,2022-06-23,Organic Search,160.23,Mumbai,Tier 1,49,Female,Haircare
CUST00347,2023-03-08,Paid Google,991.33,Bengaluru,Tier 1,41,Female,Haircare
CUST00348,2023-05-23,Organic Search,139.11,Pune,Tier 1,24,Female,Skincare
CUST00349,2022-12-07,Direct,87.99,Lucknow,Tier 2,39,Female,Personal Care
CUST00350,2024-05-30,Email Referral,268.88,Ahmedabad,Tier 1,37,Female,Haircare
CUST00351,2022-07-01,Influencer,2165.6,Indore,Tier 3,36,Male,Personal Care
CUST00352,2024-03-11,Direct,87.61,Delhi,Tier 1,43,Female,Haircare
CUST00353,2023-07-13,Influencer,1944.38,Delhi,Tier 1,19,Male,Personal Care
CUST00354,2022-08-03,Direct,79.13,Hyderabad,Tier 1,22,Male,Personal Care
CUST00355,2022-05-23,Organic Search,148.4,Pune,Tier 1,27,Male,Personal Care
CUST00356,2023-09-05,Paid Instagram,1040.48,Hyderabad,Tier 1,50,Male,Personal Care
CUST00357,2024-03-20,Influencer,1871.8,Indore,Tier 3,52,Female,Skincare
CUST00358,2022-09-12,Paid Instagram,1013.01,Ahmedabad,Tier 1,20,Female,Personal Care
CUST00359,2022-12-06,Direct,93.05,Indore,Tier 3,18,Female,Haircare
CUST00360,2023-06-16,Influencer,1856.43,Chennai,Tier 1,32,Female,Personal Care
CUST00361,2023-11-27,Influencer,1650.51,Pune,Tier 1,40,Other,Personal Care
CUST00362,2023-03-02,Paid Instagram,851.51,Chandigarh,Tier 2,27,Female,Supplements
CUST00363,2022-07-31,Influencer,1483.13,Chennai,Tier 1,24,Female,Personal Care
CUST00364,2022-11-04,Paid Google,955.39,Mumbai,Tier 1,19,Male,Skincare
CUST00365,2022-06-18,Organic Search,248.1,Chandigarh,Tier 2,51,Female,Haircare
CUST00366,2023-03-13,Paid Google,715.93,Kochi,Tier 2,43,Male,Haircare
CUST00367,2023-03-19,Organic Search,247.48,Hyderabad,Tier 1,30,Female,Personal Care
CUST00368,2023-12-23,Paid Google,739.17,Delhi,Tier 1,22,Female,Haircare
CUST00369,2022-07-21,Paid Google,731.18,Hyderabad,Tier 1,49,Female,Supplements
CUST00370,2023-09-18,Influencer,1225.66,Hyderabad,Tier 1,40,Male,Haircare
CUST00371,2023-12-24,Email Referral,333.74,Jaipur,Tier 2,23,Male,Supplements
CUST00372,2022-11-09,Paid Instagram,1023.98,Mumbai,Tier 1,27,Female,Personal Care
CUST00373,2023-08-12,Influencer,1304.33,Bengaluru,Tier 1,52,Male,Haircare
CUST00374,2023-05-17,Influencer,1305.81,Bengaluru,Tier 1,46,Female,Supplements
CUST00375,2023-05-12,Direct,131.52,Mumbai,Tier 1,50,Male,Personal Care
CUST00376,2023-03-02,Organic Search,188.77,Kolkata,Tier 1,28,Female,Skincare
CUST00377,2022-08-14,Email Referral,204.97,Bengaluru,Tier 1,52,Female,Personal Care
CUST00378,2024-03-02,Influencer,1704.7,Kolkata,Tier 1,25,Female,Supplements
CUST00379,2024-04-23,Organic Search,208.41,Nagpur,Tier 3,20,Male,Personal Care
CUST00380,2023-03-12,Influencer,2013.08,Mumbai,Tier 1,33,Female,Skincare
CUST00381,2022-12-23,Paid Google,643.49,Surat,Tier 2,25,Male,Haircare
CUST00382,2024-01-26,Paid Instagram,1010.38,Pune,Tier 1,45,Female,Haircare
CUST00383,2024-04-13,Email Referral,161.87,Delhi,Tier 1,40,Female,Haircare
CUST00384,2023-12-22,Paid Google,886.37,Bengaluru,Tier 1,50,Other,Skincare
CUST00385,2024-02-08,Paid Instagram,1351.26,Jaipur,Tier 2,35,Male,Haircare
CUST00386,2022-05-16,Organic Search,242.28,Delhi,Tier 1,33,Male,Personal Care
CUST00387,2023-08-15,Influencer,1790.59,Pune,Tier 1,42,Female,Skincare
CUST00388,2024-02-07,Paid Google,1068.17,Bengaluru,Tier 1,41,Female,Personal Care
CUST00389,2022-01-03,Paid Google,1023.58,Surat,Tier 2,23,Male,Personal Care
CUST00390,2023-12-16,Organic Search,112.67,Bengaluru,Tier 1,52,Female,Personal Care
CUST00391,2023-05-22,Email Referral,315.67,Delhi,Tier 1,39,Female,Haircare
CUST00392,2023-05-12,Influencer,2083.57,Jaipur,Tier 2,21,Female,Personal Care
CUST00393,2024-05-28,Paid Instagram,1073.91,Delhi,Tier 1,45,Female,Haircare
CUST00394,2022-11-06,Email Referral,336.55,Delhi,Tier 1,35,Female,Supplements
CUST00395,2023-01-16,Paid Google,924.46,Ahmedabad,Tier 1,21,Female,Supplements
CUST00396,2024-02-13,Organic Search,231.1,Delhi,Tier 1,24,Female,Personal Care
CUST00397,2023-08-31,Paid Instagram,1207.99,Delhi,Tier 1,18,Female,Supplements
CUST00398,2024-05-30,Email Referral,176.44,Hyderabad,Tier 1,22,Female,Skincare
CUST00399,2022-04-15,Organic Search,173.51,Mumbai,Tier 1,37,Female,Haircare
CUST00400,2023-11-25,Organic Search,206.1,Delhi,Tier 1,18,Female,Haircare
CUST00401,2024-01-10,Paid Google,974.13,Delhi,Tier 1,44,Female,Personal Care
CUST00402,2022-03-30,Email Referral,178.0,Surat,Tier 2,25,Female,Personal Care
CUST00403,2023-03-16,Paid Google,669.92,Bengaluru,Tier 1,35,Male,Haircare
CUST00404,2023-09-07,Influencer,1413.41,Kolkata,Tier 1,19,Male,Supplements
CUST00405,2023-09-14,Paid Instagram,1248.71,Chennai,Tier 1,36,Male,Haircare
CUST00406,2022-04-26,Influencer,1801.89,Delhi,Tier 1,22,Female,Skincare
CUST00407,2022-11-21,Direct,136.08,Mumbai,Tier 1,44,Female,Haircare
CUST00408,2024-02-28,Organic Search,217.47,Mumbai,Tier 1,18,Female,Skincare
CUST00409,2024-03-19,Direct,78.65,Hyderabad,Tier 1,50,Male,Personal Care
CUST00410,2022-03-26,Organic Search,207.53,Ahmedabad,Tier 1,27,Female,Supplements
CUST00411,2022-07-28,Paid Instagram,893.23,Indore,Tier 3,38,Female,Skincare
CUST00412,2023-03-24,Paid Google,1023.23,Kolkata,Tier 1,21,Female,Personal Care
CUST00413,2023-09-19,Paid Instagram,985.57,Pune,Tier 1,29,Female,Haircare
CUST00414,2022-06-17,Organic Search,169.34,Chennai,Tier 1,51,Male,Supplements
CUST00415,2022-05-10,Paid Instagram,1324.08,Kolkata,Tier 1,25,Male,Skincare
CUST00416,2023-03-16,Paid Google,631.94,Bengaluru,Tier 1,22,Female,Supplements
CUST00417,2024-05-29,Paid Instagram,1020.61,Pune,Tier 1,34,Male,Skincare
CUST00418,2023-06-06,Paid Instagram,1315.21,Mumbai,Tier 1,18,Female,Personal Care
CUST00419,2022-06-03,Paid Google,1080.17,Delhi,Tier 1,20,Female,Personal Care
CUST00420,2022-09-12,Paid Instagram,1232.17,Hyderabad,Tier 1,35,Male,Supplements
CUST00421,2023-11-21,Paid Instagram,907.61,Chandigarh,Tier 2,51,Other,Personal Care
CUST00422,2023-04-22,Paid Instagram,1264.12,Surat,Tier 2,37,Female,Personal Care
CUST00423,2022-07-25,Paid Instagram,1270.7,Bengaluru,Tier 1,33,Female,Personal Care
CUST00424,2024-03-05,Direct,140.04,Delhi,Tier 1,33,Female,Personal Care
CUST00425,2023-07-09,Paid Instagram,1303.74,Bengaluru,Tier 1,18,Male,Skincare
CUST00426,2023-01-21,Organic Search,245.44,Lucknow,Tier 2,24,Female,Haircare
CUST00427,2022-03-03,Paid Google,671.19,Indore,Tier 3,35,Female,Haircare
CUST00428,2023-06-17,Email Referral,329.12,Hyderabad,Tier 1,47,Other,Skincare
CUST00429,2023-06-02,Influencer,2001.96,Mumbai,Tier 1,22,Female,Skincare
CUST00430,2022-05-14,Paid Google,730.5,Delhi,Tier 1,38,Male,Personal Care
CUST00431,2024-01-24,Organic Search,190.55,Bengaluru,Tier 1,32,Female,Haircare
CUST00432,2024-02-28,Paid Instagram,893.25,Pune,Tier 1,28,Female,Supplements
CUST00433,2023-07-03,Paid Google,985.17,Bengaluru,Tier 1,46,Female,Supplements
CUST00434,2022-04-03,Email Referral,287.21,Delhi,Tier 1,20,Female,Supplements
CUST00435,2023-12-30,Paid Instagram,1013.45,Delhi,Tier 1,50,Female,Supplements
CUST00436,2022-06-28,Paid Google,802.2,Mumbai,Tier 1,46,Female,Haircare
CUST00437,2022-04-15,Paid Instagram,883.88,Jaipur,Tier 2,18,Female,Haircare
CUST00438,2024-04-23,Paid Instagram,1211.77,Hyderabad,Tier 1,23,Female,Supplements
CUST00439,2022-03-18,Direct,56.45,Mumbai,Tier 1,46,Male,Skincare
CUST00440,2024-04-29,Direct,62.25,Jaipur,Tier 2,47,Female,Personal Care
CUST00441,2023-02-09,Email Referral,226.55,Chennai,Tier 1,45,Female,Haircare
CUST00442,2022-10-09,Direct,138.34,Bengaluru,Tier 1,20,Female,Haircare
CUST00443,2023-05-26,Organic Search,210.14,Hyderabad,Tier 1,21,Female,Personal Care
CUST00444,2022-07-24,Paid Instagram,1278.32,Ahmedabad,Tier 1,33,Male,Skincare
CUST00445,2024-03-11,Direct,97.97,Kolkata,Tier 1,49,Female,Supplements
CUST00446,2022-07-04,Paid Google,898.56,Mumbai,Tier 1,19,Male,Supplements
CUST00447,2023-04-29,Paid Instagram,1260.11,Chennai,Tier 1,32,Other,Skincare
CUST00448,2022-09-04,Paid Instagram,1289.77,Delhi,Tier 1,21,Male,Haircare
CUST00449,2024-03-27,Influencer,2128.73,Bengaluru,Tier 1,29,Female,Supplements
CUST00450,2023-12-16,Email Referral,268.31,Bengaluru,Tier 1,40,Male,Haircare
CUST00451,2022-07-12,Influencer,1991.44,Lucknow,Tier 2,49,Female,Haircare
CUST00452,2022-04-03,Influencer,1761.83,Mumbai,Tier 1,19,Female,Skincare
CUST00453,2023-09-21,Paid Google,665.24,Delhi,Tier 1,29,Male,Supplements
CUST00454,2022-06-01,Paid Instagram,1350.33,Pune,Tier 1,25,Male,Supplements
CUST00455,2023-01-18,Direct,116.21,Ahmedabad,Tier 1,24,Female,Supplements
CUST00456,2022-06-11,Paid Instagram,1062.12,Kolkata,Tier 1,49,Male,Haircare
CUST00457,2023-07-30,Organic Search,285.77,Ahmedabad,Tier 1,40,Female,Haircare
CUST00458,2024-01-22,Paid Google,663.67,Ahmedabad,Tier 1,18,Male,Personal Care
CUST00459,2024-02-29,Email Referral,156.48,Indore,Tier 3,38,Male,Haircare
CUST00460,2022-04-17,Organic Search,128.13,Kochi,Tier 2,22,Female,Supplements
CUST00461,2024-06-25,Paid Instagram,1293.0,Indore,Tier 3,39,Female,Supplements
CUST00462,2023-12-11,Paid Instagram,953.99,Mumbai,Tier 1,24,Male,Skincare
CUST00463,2024-01-21,Paid Google,683.17,Hyderabad,Tier 1,44,Female,Personal Care
CUST00464,2023-01-20,Paid Google,839.74,Mumbai,Tier 1,32,Female,Skincare
CUST00465,2022-02-04,Email Referral,213.74,Bengaluru,Tier 1,24,Female,Haircare
CUST00466,2022-06-14,Email Referral,259.41,Kolkata,Tier 1,23,Female,Personal Care
CUST00467,2023-03-18,Organic Search,133.0,Kochi,Tier 2,45,Female,Skincare
CUST00468,2022-07-14,Paid Google,877.06,Hyderabad,Tier 1,52,Female,Supplements
CUST00469,2022-04-09,Paid Google,885.88,Mumbai,Tier 1,49,Female,Supplements
CUST00470,2022-03-31,Paid Instagram,1197.21,Bengaluru,Tier 1,48,Female,Skincare
CUST00471,2023-10-16,Paid Instagram,849.16,Bengaluru,Tier 1,25,Female,Personal Care
CUST00472,2023-11-08,Influencer,1806.05,Delhi,Tier 1,42,Female,Personal Care
CUST00473,2023-04-02,Paid Google,819.87,Mumbai,Tier 1,34,Female,Supplements
CUST00474,2022-06-04,Influencer,1834.22,Kolkata,Tier 1,23,Male,Personal Care
CUST00475,2023-08-27,Direct,56.1,Delhi,Tier 1,42,Male,Personal Care
CUST00476,2023-12-05,Direct,97.48,Surat,Tier 2,33,Female,Skincare
CUST00477,2024-05-24,Paid Google,851.05,Kolkata,Tier 1,51,Male,Haircare
CUST00478,2024-02-15,Paid Instagram,1369.44,Hyderabad,Tier 1,28,Other,Haircare
CUST00479,2023-03-10,Paid Instagram,1209.88,Mumbai,Tier 1,30,Other,Haircare
CUST00480,2022-09-22,Email Referral,295.42,Bengaluru,Tier 1,22,Female,Personal Care
CUST00481,2024-05-27,Influencer,1603.97,Bengaluru,Tier 1,18,Male,Personal Care
CUST00482,2022-06-03,Paid Instagram,1152.76,Delhi,Tier 1,24,Male,Skincare
CUST00483,2024-06-07,Email Referral,218.77,Chennai,Tier 1,44,Female,Personal Care
CUST00484,2023-04-30,Influencer,1402.96,Mumbai,Tier 1,27,Female,Personal Care
CUST00485,2024-06-29,Paid Instagram,1214.31,Surat,Tier 2,21,Male,Supplements
CUST00486,2022-01-21,Email Referral,308.73,Bengaluru,Tier 1,37,Female,Personal Care
CUST00487,2023-12-03,Email Referral,323.78,Mumbai,Tier 1,26,Female,Personal Care
CUST00488,2022-11-25,Organic Search,183.35,Delhi,Tier 1,23,Female,Haircare
CUST00489,2023-02-21,Direct,125.95,Kolkata,Tier 1,41,Male,Haircare
CUST00490,2023-12-28,Paid Instagram,881.39,Chennai,Tier 1,51,Male,Skincare
CUST00491,2024-06-15,Paid Instagram,1302.19,Lucknow,Tier 2,33,Female,Skincare
CUST00492,2023-12-23,Direct,86.84,Delhi,Tier 1,47,Female,Skincare
CUST00493,2022-09-05,Organic Search,218.81,Bengaluru,Tier 1,29,Male,Personal Care
CUST00494,2022-12-25,Influencer,2021.42,Bengaluru,Tier 1,34,Male,Skincare
CUST00495,2023-01-31,Paid Google,1026.91,Mumbai,Tier 1,31,Male,Haircare
CUST00496,2022-10-03,Organic Search,202.66,Ahmedabad,Tier 1,18,Female,Haircare
CUST00497,2023-09-08,Organic Search,144.75,Jaipur,Tier 2,37,Male,Supplements
CUST00498,2023-01-21,Paid Google,829.5,Lucknow,Tier 2,31,Female,Personal Care
CUST00499,2022-01-08,Influencer,1828.59,Chennai,Tier 1,41,Female,Supplements
CUST00500,2022-04-21,Paid Google,768.14,Chennai,Tier 1,35,Male,Supplements
CUST00501,2023-12-30,Paid Google,925.73,Kochi,Tier 2,30,Female,Haircare
CUST00502,2024-04-04,Email Referral,312.01,Lucknow,Tier 2,43,Male,Haircare
CUST00503,2023-11-03,Organic Search,159.12,Chennai,Tier 1,44,Female,Skincare
CUST00504,2023-08-09,Influencer,1477.48,Jaipur,Tier 2,32,Male,Personal Care
CUST00505,2023-11-19,Direct,80.02,Bengaluru,Tier 1,28,Male,Haircare
CUST00506,2023-04-28,Paid Google,729.33,Mumbai,Tier 1,29,Male,Supplements
CUST00507,2022-08-16,Organic Search,248.84,Bengaluru,Tier 1,37,Female,Supplements
CUST00508,2023-08-23,Paid Google,1025.61,Bengaluru,Tier 1,48,Female,Skincare
CUST00509,2022-07-19,Influencer,2054.25,Chennai,Tier 1,42,Female,Personal Care
CUST00510,2024-05-24,Paid Instagram,1395.41,Delhi,Tier 1,39,Female,Personal Care
CUST00511,2024-06-02,Paid Instagram,1267.36,Kolkata,Tier 1,49,Female,Haircare
CUST00512,2022-03-01,Paid Google,736.76,Mumbai,Tier 1,28,Female,Haircare
CUST00513,2024-02-21,Influencer,1242.35,Jaipur,Tier 2,45,Male,Personal Care
CUST00514,2023-05-04,Paid Google,618.86,Bengaluru,Tier 1,30,Male,Skincare
CUST00515,2024-02-15,Email Referral,188.12,Lucknow,Tier 2,18,Male,Haircare
CUST00516,2024-06-17,Paid Instagram,877.36,Bengaluru,Tier 1,42,Female,Supplements
CUST00517,2024-04-23,Paid Instagram,1369.08,Mumbai,Tier 1,47,Male,Supplements
CUST00518,2023-12-05,Paid Google,771.37,Nagpur,Tier 3,49,Female,Haircare
CUST00519,2024-04-11,Paid Instagram,937.05,Hyderabad,Tier 1,26,Female,Skincare
CUST00520,2022-06-23,Influencer,1882.22,Mumbai,Tier 1,20,Female,Supplements
CUST00521,2023-10-01,Organic Search,298.94,Mumbai,Tier 1,24,Male,Skincare
CUST00522,2022-04-29,Paid Instagram,1028.15,Hyderabad,Tier 1,34,Female,Haircare
CUST00523,2023-12-04,Paid Instagram,980.67,Pune,Tier 1,24,Male,Supplements
CUST00524,2023-12-19,Organic Search,266.13,Mumbai,Tier 1,24,Female,Skincare
CUST00525,2024-03-14,Paid Google,699.32,Mumbai,Tier 1,30,Male,Haircare
CUST00526,2023-02-24,Paid Google,619.7,Bengaluru,Tier 1,49,Male,Personal Care
CUST00527,2022-01-03,Paid Google,644.5,Mumbai,Tier 1,25,Male,Personal Care
CUST00528,2022-04-03,Paid Instagram,845.03,Jaipur,Tier 2,24,Male,Haircare
CUST00529,2022-10-31,Influencer,1155.09,Delhi,Tier 1,29,Male,Supplements
CUST00530,2023-11-25,Paid Google,969.27,Bengaluru,Tier 1,24,Male,Skincare
CUST00531,2022-05-22,Paid Instagram,902.31,Ahmedabad,Tier 1,40,Male,Supplements
CUST00532,2022-04-06,Email Referral,218.54,Bengaluru,Tier 1,25,Female,Personal Care
CUST00533,2023-01-30,Paid Google,839.12,Ahmedabad,Tier 1,44,Male,Haircare
CUST00534,2023-12-14,Paid Instagram,1388.94,Kolkata,Tier 1,28,Female,Personal Care
CUST00535,2023-11-26,Email Referral,272.26,Hyderabad,Tier 1,40,Female,Haircare
CUST00536,2023-05-15,Influencer,1552.41,Mumbai,Tier 1,20,Female,Supplements
CUST00537,2024-06-08,Paid Instagram,1260.52,Ahmedabad,Tier 1,32,Other,Supplements
CUST00538,2023-12-06,Influencer,1204.77,Ahmedabad,Tier 1,33,Female,Personal Care
CUST00539,2024-04-26,Paid Instagram,1392.67,Chennai,Tier 1,21,Female,Haircare
CUST00540,2023-04-26,Influencer,2056.36,Lucknow,Tier 2,22,Male,Supplements
CUST00541,2022-10-12,Paid Instagram,933.62,Mumbai,Tier 1,42,Female,Haircare
CUST00542,2023-03-31,Paid Instagram,1068.86,Jaipur,Tier 2,49,Female,Skincare
CUST00543,2024-02-03,Direct,60.26,Ahmedabad,Tier 1,44,Female,Skincare
CUST00544,2024-03-21,Email Referral,273.81,Pune,Tier 1,37,Male,Haircare
CUST00545,2023-04-13,Organic Search,172.67,Kochi,Tier 2,21,Male,Personal Care
CUST00546,2024-02-25,Paid Google,836.57,Pune,Tier 1,41,Male,Skincare
CUST00547,2023-11-06,Paid Instagram,1004.81,Delhi,Tier 1,36,Female,Supplements
CUST00548,2022-02-16,Organic Search,198.48,Surat,Tier 2,44,Female,Haircare
CUST00549,2024-05-22,Paid Instagram,1074.23,Hyderabad,Tier 1,30,Male,Skincare
CUST00550,2022-02-17,Organic Search,267.49,Chandigarh,Tier 2,25,Male,Personal Care
CUST00551,2023-08-27,Influencer,1248.1,Kochi,Tier 2,49,Female,Skincare
CUST00552,2023-03-20,Influencer,1631.23,Lucknow,Tier 2,50,Male,Haircare
CUST00553,2022-06-27,Organic Search,125.68,Kolkata,Tier 1,42,Male,Supplements
CUST00554,2023-01-29,Influencer,1769.89,Hyderabad,Tier 1,33,Female,Supplements
CUST00555,2023-04-09,Direct,63.82,Jaipur,Tier 2,50,Female,Supplements
CUST00556,2023-07-21,Organic Search,140.18,Pune,Tier 1,36,Male,Haircare
CUST00557,2023-10-28,Direct,67.78,Indore,Tier 3,52,Male,Supplements
CUST00558,2024-02-19,Organic Search,196.07,Bengaluru,Tier 1,44,Male,Supplements
CUST00559,2023-03-09,Email Referral,254.55,Jaipur,Tier 2,19,Female,Skincare
CUST00560,2022-07-24,Organic Search,257.11,Delhi,Tier 1,36,Male,Haircare
CUST00561,2023-12-09,Email Referral,190.8,Jaipur,Tier 2,52,Female,Personal Care
CUST00562,2024-06-07,Paid Instagram,1137.13,Ahmedabad,Tier 1,32,Male,Personal Care
CUST00563,2024-03-14,Paid Instagram,1217.68,Jaipur,Tier 2,21,Male,Personal Care
CUST00564,2024-03-18,Paid Google,756.33,Indore,Tier 3,21,Female,Supplements
CUST00565,2024-06-08,Paid Instagram,1322.07,Jaipur,Tier 2,32,Male,Supplements
CUST00566,2023-07-14,Organic Search,139.29,Kolkata,Tier 1,30,Female,Haircare
CUST00567,2022-03-18,Direct,67.38,Delhi,Tier 1,50,Female,Skincare
CUST00568,2023-07-24,Paid Google,680.46,Delhi,Tier 1,34,Female,Personal Care
CUST00569,2022-06-08,Organic Search,285.73,Mumbai,Tier 1,21,Male,Supplements
CUST00570,2023-08-10,Influencer,1180.17,Chennai,Tier 1,38,Female,Haircare
CUST00571,2024-03-16,Influencer,1557.52,Chennai,Tier 1,52,Female,Supplements
CUST00572,2022-08-07,Paid Instagram,998.64,Ahmedabad,Tier 1,36,Female,Personal Care
CUST00573,2024-04-23,Direct,114.93,Kolkata,Tier 1,25,Male,Personal Care
CUST00574,2023-10-20,Paid Instagram,1172.68,Pune,Tier 1,20,Male,Supplements
CUST00575,2024-03-26,Paid Google,792.94,Kochi,Tier 2,52,Male,Skincare
CUST00576,2024-04-21,Direct,101.43,Jaipur,Tier 2,50,Female,Skincare
CUST00577,2023-10-30,Paid Google,856.95,Delhi,Tier 1,24,Female,Skincare
CUST00578,2022-08-04,Organic Search,254.72,Ahmedabad,Tier 1,45,Male,Haircare
CUST00579,2023-12-21,Influencer,1915.51,Surat,Tier 2,45,Male,Skincare
CUST00580,2022-06-07,Organic Search,243.37,Mumbai,Tier 1,20,Female,Skincare
CUST00581,2022-09-15,Paid Instagram,1144.98,Chennai,Tier 1,32,Male,Personal Care
CUST00582,2023-10-08,Paid Google,758.2,Hyderabad,Tier 1,42,Male,Skincare
