order_item_id,order_id,customer_id,product_name,category,mrp,selling_price,quantity,line_revenue,line_cogs
ITEM00001722,ORD0000172,CUST00109,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00001731,ORD0000173,CUST00110,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00001732,ORD0000173,CUST00110,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00001733,ORD0000173,CUST00110,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00001741,ORD0000174,CUST00111,Hand Cream Repair,Personal Care,349,349.0,2,698.0,120
ITEM00001742,ORD0000174,CUST00111,Vitamin C Serum,Skincare,899,899.0,2,1798.0,360
ITEM00001751,ORD0000175,CUST00112,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00001752,ORD0000175,CUST00112,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00001761,ORD0000176,CUST00113,Biotin Tablets 10000mcg,Supplements,799,759.05,1,759.05,150
ITEM00001771,ORD0000177,CUST00114,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00001781,ORD0000178,CUST00115,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00001791,ORD0000179,CUST00115,Intimate Wash,Personal Care,449,359.2,2,718.4,160
ITEM00001801,ORD0000180,CUST00115,Deodorant Roll-On,Personal Care,299,254.15,3,762.45,150
ITEM00001811,ORD0000181,CUST00116,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00001812,ORD0000181,CUST00116,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00001813,ORD0000181,CUST00116,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00001821,ORD0000182,CUST00116,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00001831,ORD0000183,CUST00117,Omega 3 Fish Oil,Supplements,899,809.1,3,2427.3,510
ITEM00001841,ORD0000184,CUST00118,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00001842,ORD0000184,CUST00118,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00001851,ORD0000185,CUST00119,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00001861,ORD0000186,CUST00120,Onion Hair Oil,Haircare,549,494.1,2,988.2,180
ITEM00001871,ORD0000187,CUST00121,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00001881,ORD0000188,CUST00122,Biotin Tablets 10000mcg,Supplements,799,719.1,2,1438.2,300
ITEM00001882,ORD0000188,CUST00122,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00001883,ORD0000188,CUST00122,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00001891,ORD0000189,CUST00122,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00001901,ORD0000190,CUST00123,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00001902,ORD0000190,CUST00123,Onion Hair Oil,Haircare,549,521.55,3,1564.65,270
ITEM00001903,ORD0000190,CUST00123,Anti-Dandruff Shampoo,Haircare,449,426.55,1,426.55,80
ITEM00001911,ORD0000191,CUST00124,Hand Cream Repair,Personal Care,349,279.2,1,279.2,60
ITEM00001912,ORD0000191,CUST00124,Omega 3 Fish Oil,Supplements,899,719.2,1,719.2,170
ITEM00001921,ORD0000192,CUST00124,Omega 3 Fish Oil,Supplements,899,899.0,3,2697.0,510
ITEM00001931,ORD0000193,CUST00124,Vitamin D3 + K2,Supplements,699,559.2,1,559.2,120
ITEM00001932,ORD0000193,CUST00124,Omega 3 Fish Oil,Supplements,899,719.2,1,719.2,170
ITEM00001933,ORD0000193,CUST00124,Hand Cream Repair,Personal Care,349,279.2,1,279.2,60
ITEM00001941,ORD0000194,CUST00125,Deodorant Roll-On,Personal Care,299,299.0,3,897.0,150
ITEM00001951,ORD0000195,CUST00126,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00001961,ORD0000196,CUST00127,Hand Cream Repair,Personal Care,349,331.55,1,331.55,60
ITEM00001962,ORD0000196,CUST00127,Charcoal Body Wash,Personal Care,399,379.05,2,758.1,140
ITEM00001971,ORD0000197,CUST00128,Hand Cream Repair,Personal Care,349,279.2,1,279.2,60
ITEM00001981,ORD0000198,CUST00129,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00001991,ORD0000199,CUST00130,Vitamin D3 + K2,Supplements,699,594.15,1,594.15,120
ITEM00002001,ORD0000200,CUST00131,Hyaluronic Moisturizer,Skincare,799,679.15,2,1358.3,300
ITEM00002002,ORD0000200,CUST00131,Lip Balm SPF 15,Personal Care,199,169.15,1,169.15,35
ITEM00002011,ORD0000201,CUST00132,Face Wash Gel,Skincare,349,349.0,2,698.0,120
ITEM00002012,ORD0000201,CUST00132,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00002021,ORD0000202,CUST00133,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00002031,ORD0000203,CUST00133,Intimate Wash,Personal Care,449,381.65,2,763.3,160
ITEM00002041,ORD0000204,CUST00133,Intimate Wash,Personal Care,449,449.0,2,898.0,160
ITEM00002051,ORD0000205,CUST00134,Vitamin C Serum,Skincare,899,854.05,1,854.05,180
ITEM00002061,ORD0000206,CUST00135,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00002062,ORD0000206,CUST00135,Hand Cream Repair,Personal Care,349,331.55,1,331.55,60
ITEM00002071,ORD0000207,CUST00136,Biotin Hair Serum,Haircare,699,559.2,1,559.2,130
ITEM00002081,ORD0000208,CUST00136,Biotin Hair Serum,Haircare,699,594.15,1,594.15,130
ITEM00002082,ORD0000208,CUST00136,Iron + Folic Acid,Supplements,499,424.15,1,424.15,85
ITEM00002091,ORD0000209,CUST00137,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00002092,ORD0000209,CUST00137,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00002101,ORD0000210,CUST00138,Omega 3 Fish Oil,Supplements,899,764.15,2,1528.3,340
ITEM00002102,ORD0000210,CUST00138,Omega 3 Fish Oil,Supplements,899,764.15,1,764.15,170
ITEM00002111,ORD0000211,CUST00139,Lip Balm SPF 15,Personal Care,199,199.0,2,398.0,70
ITEM00002121,ORD0000212,CUST00139,Vitamin D3 + K2,Supplements,699,699.0,3,2097.0,360
ITEM00002131,ORD0000213,CUST00139,Iron + Folic Acid,Supplements,499,399.2,1,399.2,85
ITEM00002141,ORD0000214,CUST00140,Biotin Hair Serum,Haircare,699,594.15,1,594.15,130
ITEM00002151,ORD0000215,CUST00141,Retinol Night Cream,Skincare,1199,1079.1,3,3237.3,720
ITEM00002161,ORD0000216,CUST00141,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00002171,ORD0000217,CUST00142,Anti-Dandruff Shampoo,Haircare,449,404.1,1,404.1,80
ITEM00002181,ORD0000218,CUST00142,Anti-Dandruff Shampoo,Haircare,449,381.65,3,1144.95,240
ITEM00002191,ORD0000219,CUST00143,Anti-Dandruff Shampoo,Haircare,449,404.1,1,404.1,80
ITEM00002201,ORD0000220,CUST00144,Iron + Folic Acid,Supplements,499,474.05,2,948.1,170
ITEM00002211,ORD0000221,CUST00145,Anti-Dandruff Shampoo,Haircare,449,449.0,3,1347.0,240
ITEM00002221,ORD0000222,CUST00146,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00002231,ORD0000223,CUST00146,Collagen Powder,Supplements,1499,1274.15,1,1274.15,320
ITEM00002232,ORD0000223,CUST00146,Iron + Folic Acid,Supplements,499,424.15,1,424.15,85
ITEM00002233,ORD0000223,CUST00146,Iron + Folic Acid,Supplements,499,424.15,1,424.15,85
ITEM00002241,ORD0000224,CUST00146,Iron + Folic Acid,Supplements,499,424.15,2,848.3,170
ITEM00002251,ORD0000225,CUST00146,Vitamin D3 + K2,Supplements,699,629.1,2,1258.2,240
ITEM00002252,ORD0000225,CUST00146,Biotin Tablets 10000mcg,Supplements,799,719.1,2,1438.2,300
ITEM00002253,ORD0000225,CUST00146,Vitamin D3 + K2,Supplements,699,629.1,2,1258.2,240
ITEM00002261,ORD0000226,CUST00147,Biotin Tablets 10000mcg,Supplements,799,759.05,1,759.05,150
ITEM00002271,ORD0000227,CUST00148,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00002281,ORD0000228,CUST00149,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00002282,ORD0000228,CUST00149,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00002291,ORD0000229,CUST00149,Collagen Powder,Supplements,1499,1349.1,3,4047.3,960
ITEM00002292,ORD0000229,CUST00149,Collagen Powder,Supplements,1499,1349.1,3,4047.3,960
ITEM00002301,ORD0000230,CUST00150,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00002311,ORD0000231,CUST00151,Biotin Tablets 10000mcg,Supplements,799,759.05,1,759.05,150
ITEM00002312,ORD0000231,CUST00151,Vitamin D3 + K2,Supplements,699,664.05,1,664.05,120
ITEM00002321,ORD0000232,CUST00152,SPF 50 Sunscreen,Skincare,599,569.05,2,1138.1,220
ITEM00002331,ORD0000233,CUST00152,Lip Balm SPF 15,Personal Care,199,169.15,1,169.15,35
ITEM00002332,ORD0000233,CUST00152,Face Wash Gel,Skincare,349,296.65,1,296.65,60
ITEM00002341,ORD0000234,CUST00153,Intimate Wash,Personal Care,449,449.0,1,449.0,80
ITEM00002351,ORD0000235,CUST00154,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00002361,ORD0000236,CUST00155,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00002371,ORD0000237,CUST00155,Biotin Hair Serum,Haircare,699,629.1,2,1258.2,260
ITEM00002372,ORD0000237,CUST00155,Scalp Scrub,Haircare,399,359.1,1,359.1,70
ITEM00002381,ORD0000238,CUST00156,Omega 3 Fish Oil,Supplements,899,764.15,3,2292.45,510
ITEM00002391,ORD0000239,CUST00157,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00002401,ORD0000240,CUST00157,Face Wash Gel,Skincare,349,279.2,1,279.2,60
ITEM00002402,ORD0000240,CUST00157,Biotin Tablets 10000mcg,Supplements,799,639.2,2,1278.4,300
ITEM00002411,ORD0000241,CUST00157,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00002421,ORD0000242,CUST00158,Collagen Powder,Supplements,1499,1349.1,2,2698.2,640
ITEM00002422,ORD0000242,CUST00158,Biotin Tablets 10000mcg,Supplements,799,719.1,1,719.1,150
ITEM00002431,ORD0000243,CUST00159,Retinol Night Cream,Skincare,1199,1199.0,2,2398.0,480
ITEM00002441,ORD0000244,CUST00159,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00002442,ORD0000244,CUST00159,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00002451,ORD0000245,CUST00160,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00002452,ORD0000245,CUST00160,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00002453,ORD0000245,CUST00160,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00002461,ORD0000246,CUST00160,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00002462,ORD0000246,CUST00160,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00002471,ORD0000247,CUST00161,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00002472,ORD0000247,CUST00161,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00002481,ORD0000248,CUST00162,Omega 3 Fish Oil,Supplements,899,764.15,1,764.15,170
ITEM00002482,ORD0000248,CUST00162,Omega 3 Fish Oil,Supplements,899,764.15,1,764.15,170
ITEM00002491,ORD0000249,CUST00163,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00002492,ORD0000249,CUST00163,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00002501,ORD0000250,CUST00164,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00002511,ORD0000251,CUST00165,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00002521,ORD0000252,CUST00165,Collagen Powder,Supplements,1499,1199.2,2,2398.4,640
ITEM00002522,ORD0000252,CUST00165,Iron + Folic Acid,Supplements,499,399.2,1,399.2,85
ITEM00002531,ORD0000253,CUST00166,Charcoal Body Wash,Personal Care,399,379.05,1,379.05,70
ITEM00002541,ORD0000254,CUST00167,Scalp Scrub,Haircare,399,359.1,2,718.2,140
ITEM00002551,ORD0000255,CUST00168,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00002561,ORD0000256,CUST00169,Retinol Night Cream,Skincare,1199,1079.1,2,2158.2,480
ITEM00002571,ORD0000257,CUST00170,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00002581,ORD0000258,CUST00170,Iron + Folic Acid,Supplements,499,399.2,2,798.4,170
ITEM00002591,ORD0000259,CUST00171,Onion Hair Oil,Haircare,549,466.65,2,933.3,180
ITEM00002592,ORD0000259,CUST00171,SPF 50 Sunscreen,Skincare,599,509.15,1,509.15,110
ITEM00002601,ORD0000260,CUST00172,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00002602,ORD0000260,CUST00172,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00002611,ORD0000261,CUST00172,SPF 50 Sunscreen,Skincare,599,509.15,3,1527.45,330
ITEM00002621,ORD0000262,CUST00172,Charcoal Body Wash,Personal Care,399,359.1,3,1077.3,210
ITEM00002631,ORD0000263,CUST00172,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00002632,ORD0000263,CUST00172,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00002633,ORD0000263,CUST00172,Hand Cream Repair,Personal Care,349,349.0,3,1047.0,180
ITEM00002641,ORD0000264,CUST00173,Onion Hair Oil,Haircare,549,466.65,2,933.3,180
ITEM00002651,ORD0000265,CUST00174,Biotin Tablets 10000mcg,Supplements,799,719.1,1,719.1,150
ITEM00002652,ORD0000265,CUST00174,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00002661,ORD0000266,CUST00175,Onion Hair Oil,Haircare,549,549.0,2,1098.0,180
ITEM00002671,ORD0000267,CUST00176,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00002672,ORD0000267,CUST00176,Biotin Hair Serum,Haircare,699,699.0,3,2097.0,390
ITEM00002681,ORD0000268,CUST00177,Scalp Scrub,Haircare,399,319.2,2,638.4,140
ITEM00002691,ORD0000269,CUST00178,Anti-Dandruff Shampoo,Haircare,449,404.1,1,404.1,80
ITEM00002701,ORD0000270,CUST00179,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00002702,ORD0000270,CUST00179,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00002711,ORD0000271,CUST00180,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00002712,ORD0000271,CUST00180,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00002721,ORD0000272,CUST00180,Anti-Dandruff Shampoo,Haircare,449,449.0,3,1347.0,240
ITEM00002722,ORD0000272,CUST00180,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00002731,ORD0000273,CUST00181,Collagen Powder,Supplements,1499,1349.1,3,4047.3,960
ITEM00002741,ORD0000274,CUST00182,Intimate Wash,Personal Care,449,381.65,1,381.65,80
ITEM00002751,ORD0000275,CUST00183,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00002752,ORD0000275,CUST00183,Hyaluronic Moisturizer,Skincare,799,719.1,2,1438.2,300
ITEM00002761,ORD0000276,CUST00184,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00002771,ORD0000277,CUST00184,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00002781,ORD0000278,CUST00185,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00002791,ORD0000279,CUST00186,Intimate Wash,Personal Care,449,404.1,2,808.2,160
ITEM00002792,ORD0000279,CUST00186,Hand Cream Repair,Personal Care,349,314.1,2,628.2,120
ITEM00002793,ORD0000279,CUST00186,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00002801,ORD0000280,CUST00187,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00002802,ORD0000280,CUST00187,Face Wash Gel,Skincare,349,331.55,2,663.1,120
ITEM00002803,ORD0000280,CUST00187,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00002811,ORD0000281,CUST00187,Hand Cream Repair,Personal Care,349,279.2,1,279.2,60
ITEM00002812,ORD0000281,CUST00187,Face Wash Gel,Skincare,349,279.2,3,837.6,180
ITEM00002821,ORD0000282,CUST00188,Anti-Dandruff Shampoo,Haircare,449,426.55,2,853.1,160
ITEM00002831,ORD0000283,CUST00189,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00002832,ORD0000283,CUST00189,Keratin Hair Mask,Haircare,899,809.1,3,2427.3,480
ITEM00002841,ORD0000284,CUST00190,Retinol Night Cream,Skincare,1199,1139.05,2,2278.1,480
ITEM00002851,ORD0000285,CUST00190,Omega 3 Fish Oil,Supplements,899,764.15,3,2292.45,510
ITEM00002852,ORD0000285,CUST00190,Vitamin D3 + K2,Supplements,699,594.15,1,594.15,120
ITEM00002861,ORD0000286,CUST00191,Face Wash Gel,Skincare,349,331.55,2,663.1,120
ITEM00002871,ORD0000287,CUST00192,Vitamin C Serum,Skincare,899,899.0,2,1798.0,360
ITEM00002881,ORD0000288,CUST00193,SPF 50 Sunscreen,Skincare,599,569.05,2,1138.1,220
ITEM00002882,ORD0000288,CUST00193,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00002891,ORD0000289,CUST00194,SPF 50 Sunscreen,Skincare,599,509.15,1,509.15,110
ITEM00002892,ORD0000289,CUST00194,Vitamin C Serum,Skincare,899,764.15,1,764.15,180
ITEM00002901,ORD0000290,CUST00194,Vitamin C Serum,Skincare,899,854.05,1,854.05,180
ITEM00002902,ORD0000290,CUST00194,Vitamin C Serum,Skincare,899,854.05,2,1708.1,360
ITEM00002911,ORD0000291,CUST00195,Anti-Dandruff Shampoo,Haircare,449,404.1,1,404.1,80
ITEM00002921,ORD0000292,CUST00196,Vitamin D3 + K2,Supplements,699,664.05,1,664.05,120
ITEM00002931,ORD0000293,CUST00197,Vitamin D3 + K2,Supplements,699,594.15,2,1188.3,240
ITEM00002941,ORD0000294,CUST00198,Anti-Dandruff Shampoo,Haircare,449,426.55,1,426.55,80
ITEM00002951,ORD0000295,CUST00199,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00002952,ORD0000295,CUST00199,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00002961,ORD0000296,CUST00199,Hand Cream Repair,Personal Care,349,296.65,1,296.65,60
ITEM00002971,ORD0000297,CUST00200,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00002972,ORD0000297,CUST00200,Omega 3 Fish Oil,Supplements,899,809.1,2,1618.2,340
ITEM00002973,ORD0000297,CUST00200,Iron + Folic Acid,Supplements,499,449.1,2,898.2,170
ITEM00002981,ORD0000298,CUST00201,Deodorant Roll-On,Personal Care,299,269.1,2,538.2,100
ITEM00002991,ORD0000299,CUST00201,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00002992,ORD0000299,CUST00201,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00002993,ORD0000299,CUST00201,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00003001,ORD0000300,CUST00201,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00003011,ORD0000301,CUST00201,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00003021,ORD0000302,CUST00202,Charcoal Body Wash,Personal Care,399,339.15,2,678.3,140
ITEM00003022,ORD0000302,CUST00202,Intimate Wash,Personal Care,449,381.65,2,763.3,160
ITEM00003031,ORD0000303,CUST00203,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00003041,ORD0000304,CUST00204,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00003051,ORD0000305,CUST00205,Collagen Powder,Supplements,1499,1199.2,1,1199.2,320
ITEM00003061,ORD0000306,CUST00205,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00003071,ORD0000307,CUST00205,Iron + Folic Acid,Supplements,499,499.0,3,1497.0,255
ITEM00003081,ORD0000308,CUST00206,Biotin Tablets 10000mcg,Supplements,799,639.2,3,1917.6,450
ITEM00003091,ORD0000309,CUST00206,Anti-Dandruff Shampoo,Haircare,449,404.1,2,808.2,160
ITEM00003101,ORD0000310,CUST00207,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00003111,ORD0000311,CUST00207,Intimate Wash,Personal Care,449,381.65,1,381.65,80
ITEM00003112,ORD0000311,CUST00207,Hand Cream Repair,Personal Care,349,296.65,2,593.3,120
ITEM00003121,ORD0000312,CUST00208,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00003122,ORD0000312,CUST00208,Keratin Hair Mask,Haircare,899,899.0,2,1798.0,320
ITEM00003131,ORD0000313,CUST00209,Vitamin C Serum,Skincare,899,899.0,1,899.0,180
ITEM00003141,ORD0000314,CUST00210,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00003151,ORD0000315,CUST00211,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00003161,ORD0000316,CUST00212,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00003171,ORD0000317,CUST00212,Retinol Night Cream,Skincare,1199,959.2,1,959.2,240
ITEM00003172,ORD0000317,CUST00212,SPF 50 Sunscreen,Skincare,599,479.2,1,479.2,110
ITEM00003181,ORD0000318,CUST00212,Collagen Powder,Supplements,1499,1274.15,2,2548.3,640
ITEM00003191,ORD0000319,CUST00213,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00003201,ORD0000320,CUST00214,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00003211,ORD0000321,CUST00215,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00003221,ORD0000322,CUST00216,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00003222,ORD0000322,CUST00216,Intimate Wash,Personal Care,449,404.1,2,808.2,160
ITEM00003231,ORD0000323,CUST00216,Onion Hair Oil,Haircare,549,521.55,3,1564.65,270
ITEM00003241,ORD0000324,CUST00217,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00003251,ORD0000325,CUST00217,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00003252,ORD0000325,CUST00217,Retinol Night Cream,Skincare,1199,1199.0,2,2398.0,480
ITEM00003261,ORD0000326,CUST00218,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00003262,ORD0000326,CUST00218,Vitamin D3 + K2,Supplements,699,664.05,1,664.05,120
ITEM00003271,ORD0000327,CUST00218,SPF 50 Sunscreen,Skincare,599,509.15,2,1018.3,220
ITEM00003281,ORD0000328,CUST00219,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00003291,ORD0000329,CUST00220,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00003301,ORD0000330,CUST00220,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00003311,ORD0000331,CUST00220,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00003312,ORD0000331,CUST00220,Vitamin D3 + K2,Supplements,699,629.1,2,1258.2,240
ITEM00003321,ORD0000332,CUST00220,Onion Hair Oil,Haircare,549,549.0,1,549.0,90
ITEM00003322,ORD0000332,CUST00220,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00003331,ORD0000333,CUST00220,Vitamin D3 + K2,Supplements,699,594.15,1,594.15,120
ITEM00003341,ORD0000334,CUST00220,Onion Hair Oil,Haircare,549,549.0,1,549.0,90
ITEM00003351,ORD0000335,CUST00221,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00003361,ORD0000336,CUST00221,Omega 3 Fish Oil,Supplements,899,899.0,3,2697.0,510
ITEM00003371,ORD0000337,CUST00222,Deodorant Roll-On,Personal Care,299,239.2,1,239.2,50
ITEM00003372,ORD0000337,CUST00222,Lip Balm SPF 15,Personal Care,199,159.2,1,159.2,35
ITEM00003381,ORD0000338,CUST00222,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00003382,ORD0000338,CUST00222,Deodorant Roll-On,Personal Care,299,299.0,2,598.0,100
ITEM00003383,ORD0000338,CUST00222,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00003391,ORD0000339,CUST00222,Lip Balm SPF 15,Personal Care,199,179.1,2,358.2,70
ITEM00003392,ORD0000339,CUST00222,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00003393,ORD0000339,CUST00222,Deodorant Roll-On,Personal Care,299,269.1,2,538.2,100
ITEM00003401,ORD0000340,CUST00223,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00003402,ORD0000340,CUST00223,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00003411,ORD0000341,CUST00224,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00003412,ORD0000341,CUST00224,Biotin Tablets 10000mcg,Supplements,799,799.0,2,1598.0,300
ITEM00003421,ORD0000342,CUST00225,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
